household_id,snapshot_date,risk_score,risk_rank,top_05_flag,top_10_flag,top_20_flag
1605,2017-11-30 23:59:59,0.11191094947444669,856,False,False,False
152,2017-11-30 23:59:59,0.1119024855541598,857,False,False,False
264,2017-11-30 23:59:59,0.11185628323141704,858,False,False,False
16,2017-11-30 23:59:59,0.11171862152448071,859,False,False,False
769,2017-11-30 23:59:59,0.11171464993110819,860,False,False,False
1075,2017-11-30 23:59:59,0.11164832198844955,861,False,False,False
1560,2017-11-30 23:59:59,0.11141083179476667,862,False,False,False
1316,2017-11-30 23:59:59,0.11118179331135103,863,False,False,False
1801,2017-11-30 23:59:59,0.11088702035059918,864,False,False,False
140,2017-11-30 23:59:59,0.1106630567073844,865,False,False,False
1217,2017-11-30 23:59:59,0.11060897372410071,866,False,False,False
1051,2017-11-30 23:59:59,0.11052532403508501,867,False,False,False
2358,2017-11-30 23:59:59,0.11021438751574245,868,False,False,False
2090,2017-11-30 23:59:59,0.11001468532623344,869,False,False,False
2425,2017-11-30 23:59:59,0.10982437398541026,870,False,False,False
925,2017-11-30 23:59:59,0.10962414653585445,871,False,False,False
1487,2017-11-30 23:59:59,0.10937925678621341,872,False,False,False
1140,2017-11-30 23:59:59,0.10937840284302157,873,False,False,False
1860,2017-11-30 23:59:59,0.10913278516719634,874,False,False,False
941,2017-11-30 23:59:59,0.10866347746783137,875,False,False,False
897,2017-11-30 23:59:59,0.10813964876667188,876,False,False,False
395,2017-11-30 23:59:59,0.10811971270504285,877,False,False,False
1181,2017-11-30 23:59:59,0.10761763534538858,878,False,False,False
2063,2017-11-30 23:59:59,0.10757346524203022,879,False,False,False
2104,2017-11-30 23:59:59,0.10749265933209673,880,False,False,False
2401,2017-11-30 23:59:59,0.10711780457545612,881,False,False,False
2,2017-11-30 23:59:59,0.10707334546391055,882,False,False,False
999,2017-11-30 23:59:59,0.10678613868727818,883,False,False,False
1766,2017-11-30 23:59:59,0.106604233601163,884,False,False,False
2391,2017-11-30 23:59:59,0.10655182109892358,885,False,False,False
92,2017-11-30 23:59:59,0.10653231614737105,886,False,False,False
2291,2017-11-30 23:59:59,0.10608454821968034,887,False,False,False
603,2017-11-30 23:59:59,0.10590779039694911,888,False,False,False
1581,2017-11-30 23:59:59,0.10587232314828714,889,False,False,False
144,2017-11-30 23:59:59,0.1055491092672335,890,False,False,False
1447,2017-11-30 23:59:59,0.10548029013903923,891,False,False,False
1666,2017-11-30 23:59:59,0.10532316313947404,892,False,False,False
155,2017-11-30 23:59:59,0.10512327573469232,893,False,False,False
887,2017-11-30 23:59:59,0.10485161951761302,894,False,False,False
726,2017-11-30 23:59:59,0.10472219357166102,895,False,False,False
1404,2017-11-30 23:59:59,0.10471867491708735,896,False,False,False
2256,2017-11-30 23:59:59,0.10465969725129516,897,False,False,False
1961,2017-11-30 23:59:59,0.10442916278852227,898,False,False,False
1362,2017-11-30 23:59:59,0.10431634168323368,899,False,False,False
1744,2017-11-30 23:59:59,0.1036164284925456,900,False,False,False
1119,2017-11-30 23:59:59,0.10358978508512003,901,False,False,False
1852,2017-11-30 23:59:59,0.10342211226463792,902,False,False,False
1071,2017-11-30 23:59:59,0.1033606557040012,903,False,False,False
2456,2017-11-30 23:59:59,0.10312242313970435,904,False,False,False
757,2017-11-30 23:59:59,0.10311860551771676,905,False,False,False
1065,2017-11-30 23:59:59,0.10307428124688506,906,False,False,False
698,2017-11-30 23:59:59,0.10303840730204326,907,False,False,False
1072,2017-11-30 23:59:59,0.10278045783208957,908,False,False,False
1611,2017-11-30 23:59:59,0.10274711981709536,909,False,False,False
1340,2017-11-30 23:59:59,0.10259980959954242,910,False,False,False
1658,2017-11-30 23:59:59,0.10164774690365354,911,False,False,False
1129,2017-11-30 23:59:59,0.10122337207987828,912,False,False,False
1317,2017-11-30 23:59:59,0.10091090364310591,913,False,False,False
720,2017-11-30 23:59:59,0.10058410174884419,914,False,False,False
536,2017-11-30 23:59:59,0.1003714904931276,915,False,False,False
2379,2017-11-30 23:59:59,0.09997632609831839,916,False,False,False
1174,2017-11-30 23:59:59,0.09938105835374232,917,False,False,False
1168,2017-11-30 23:59:59,0.0992182917433546,918,False,False,False
1685,2017-11-30 23:59:59,0.09919787631862625,919,False,False,False
314,2017-11-30 23:59:59,0.09894792680771311,920,False,False,False
1298,2017-11-30 23:59:59,0.0988136549683154,921,False,False,False
734,2017-11-30 23:59:59,0.09815926590032352,922,False,False,False
1649,2017-11-30 23:59:59,0.09811434369444746,923,False,False,False
2135,2017-11-30 23:59:59,0.09800491785814755,924,False,False,False
145,2017-11-30 23:59:59,0.09786186196214954,925,False,False,False
1761,2017-11-30 23:59:59,0.09775464436579231,926,False,False,False
1513,2017-11-30 23:59:59,0.0975485392614214,927,False,False,False
1225,2017-11-30 23:59:59,0.09747135352122913,928,False,False,False
336,2017-11-30 23:59:59,0.09714727677108624,929,False,False,False
183,2017-11-30 23:59:59,0.09712369161051122,930,False,False,False
116,2017-11-30 23:59:59,0.09701952400798618,931,False,False,False
2160,2017-11-30 23:59:59,0.09693914262248722,932,False,False,False
1324,2017-11-30 23:59:59,0.0968710135512921,933,False,False,False
1038,2017-11-30 23:59:59,0.0966796121770243,934,False,False,False
515,2017-11-30 23:59:59,0.096646230090145,935,False,False,False
2153,2017-11-30 23:59:59,0.09662136640112232,936,False,False,False
435,2017-11-30 23:59:59,0.09656214123940038,937,False,False,False
2410,2017-11-30 23:59:59,0.09563109543787351,938,False,False,False
1702,2017-11-30 23:59:59,0.09560794380648495,939,False,False,False
1920,2017-11-30 23:59:59,0.0954194340280643,940,False,False,False
2021,2017-11-30 23:59:59,0.09524822838510133,941,False,False,False
1208,2017-11-30 23:59:59,0.09508766762520948,942,False,False,False
1616,2017-11-30 23:59:59,0.09496170327014306,943,False,False,False
1548,2017-11-30 23:59:59,0.09421665714784831,944,False,False,False
701,2017-11-30 23:59:59,0.094164010542845,945,False,False,False
26,2017-11-30 23:59:59,0.09362708391354586,946,False,False,False
1021,2017-11-30 23:59:59,0.09353223074851562,947,False,False,False
122,2017-11-30 23:59:59,0.09347053381483046,948,False,False,False
132,2017-11-30 23:59:59,0.09342668752481056,949,False,False,False
913,2017-11-30 23:59:59,0.09340635212309419,950,False,False,False
248,2017-11-30 23:59:59,0.09305202159644407,951,False,False,False
1405,2017-11-30 23:59:59,0.09301394973390716,952,False,False,False
997,2017-11-30 23:59:59,0.09292100678329732,953,False,False,False
385,2017-11-30 23:59:59,0.092511745374735,954,False,False,False
87,2017-11-30 23:59:59,0.09249905662764833,955,False,False,False
195,2017-11-30 23:59:59,0.0924175867796489,956,False,False,False
978,2017-11-30 23:59:59,0.09241638006360219,957,False,False,False
2356,2017-11-30 23:59:59,0.0923630919518396,958,False,False,False
1351,2017-11-30 23:59:59,0.09234685181991223,959,False,False,False
1877,2017-11-30 23:59:59,0.09223557287333053,960,False,False,False
1515,2017-11-30 23:59:59,0.09214614465670283,961,False,False,False
1690,2017-11-30 23:59:59,0.09196992785215008,962,False,False,False
457,2017-11-30 23:59:59,0.09184801930914288,963,False,False,False
541,2017-11-30 23:59:59,0.09156166200796356,964,False,False,False
338,2017-11-30 23:59:59,0.09153858539519279,965,False,False,False
857,2017-11-30 23:59:59,0.09135208896525905,966,False,False,False
403,2017-11-30 23:59:59,0.09129629140784888,967,False,False,False
668,2017-11-30 23:59:59,0.09129605282701583,968,False,False,False
1147,2017-11-30 23:59:59,0.09120911398224686,969,False,False,False
1120,2017-11-30 23:59:59,0.09119475160294316,970,False,False,False
81,2017-11-30 23:59:59,0.09118595091475624,971,False,False,False
940,2017-11-30 23:59:59,0.09116435757835498,972,False,False,False
2223,2017-11-30 23:59:59,0.09101362445621784,973,False,False,False
1843,2017-11-30 23:59:59,0.09080228688812371,974,False,False,False
514,2017-11-30 23:59:59,0.09063673917521693,975,False,False,False
2037,2017-11-30 23:59:59,0.09033284082917932,976,False,False,False
2050,2017-11-30 23:59:59,0.08994802821413328,977,False,False,False
170,2017-11-30 23:59:59,0.08986487340563526,978,False,False,False
1121,2017-11-30 23:59:59,0.08971913047039566,979,False,False,False
2279,2017-11-30 23:59:59,0.08937371807441638,980,False,False,False
552,2017-11-30 23:59:59,0.089282698066815,981,False,False,False
1525,2017-11-30 23:59:59,0.08883079970082784,982,False,False,False
1715,2017-11-30 23:59:59,0.08883068060963321,983,False,False,False
2048,2017-11-30 23:59:59,0.08880508918657927,984,False,False,False
2013,2017-11-30 23:59:59,0.08880423247527103,985,False,False,False
684,2017-11-30 23:59:59,0.0886522660660484,986,False,False,False
1141,2017-11-30 23:59:59,0.08832794386199155,987,False,False,False
1334,2017-11-30 23:59:59,0.08825524128162994,988,False,False,False
475,2017-11-30 23:59:59,0.08813691516741796,989,False,False,False
1572,2017-11-30 23:59:59,0.08803050358609724,990,False,False,False
1424,2017-11-30 23:59:59,0.08793626240759365,991,False,False,False
1858,2017-11-30 23:59:59,0.08750325627544614,992,False,False,False
2230,2017-11-30 23:59:59,0.08733311726369046,993,False,False,False
1800,2017-11-30 23:59:59,0.08730890333283564,994,False,False,False
2205,2017-11-30 23:59:59,0.0872440536390365,995,False,False,False
2138,2017-11-30 23:59:59,0.0872200522332052,996,False,False,False
1124,2017-11-30 23:59:59,0.0869405925495001,997,False,False,False
850,2017-11-30 23:59:59,0.0866878227769893,998,False,False,False
1978,2017-11-30 23:59:59,0.08620891135537284,999,False,False,False
2485,2017-11-30 23:59:59,0.08600019373376827,1000,False,False,False
406,2017-11-30 23:59:59,0.08572520332539883,1001,False,False,False
1779,2017-11-30 23:59:59,0.08549274888591614,1002,False,False,False
142,2017-11-30 23:59:59,0.085487983600824,1003,False,False,False
1638,2017-11-30 23:59:59,0.08545451258795342,1004,False,False,False
220,2017-11-30 23:59:59,0.08541788751183113,1005,False,False,False
843,2017-11-30 23:59:59,0.08528500859413521,1006,False,False,False
1733,2017-11-30 23:59:59,0.08514951086078318,1007,False,False,False
1883,2017-11-30 23:59:59,0.08502988488985946,1008,False,False,False
281,2017-11-30 23:59:59,0.08493692846945214,1009,False,False,False
39,2017-11-30 23:59:59,0.08484306132882401,1010,False,False,False
1774,2017-11-30 23:59:59,0.08478852921148249,1011,False,False,False
1970,2017-11-30 23:59:59,0.08429955797568678,1012,False,False,False
2027,2017-11-30 23:59:59,0.08422920003568443,1013,False,False,False
1056,2017-11-30 23:59:59,0.08412536252545967,1014,False,False,False
205,2017-11-30 23:59:59,0.08398193258594842,1015,False,False,False
1016,2017-11-30 23:59:59,0.0837556495928916,1016,False,False,False
1066,2017-11-30 23:59:59,0.08361726318653599,1017,False,False,False
824,2017-11-30 23:59:59,0.08338920236162772,1018,False,False,False
737,2017-11-30 23:59:59,0.08337438552578139,1019,False,False,False
945,2017-11-30 23:59:59,0.08273753392658555,1020,False,False,False
1485,2017-11-30 23:59:59,0.08263685415429749,1021,False,False,False
450,2017-11-30 23:59:59,0.08260651039405874,1022,False,False,False
2257,2017-11-30 23:59:59,0.08142688234858789,1023,False,False,False
381,2017-11-30 23:59:59,0.08133753524410971,1024,False,False,False
2241,2017-11-30 23:59:59,0.08101307604821549,1025,False,False,False
1570,2017-11-30 23:59:59,0.08100389947369874,1026,False,False,False
1069,2017-11-30 23:59:59,0.08081651634616693,1027,False,False,False
143,2017-11-30 23:59:59,0.08080633065357073,1028,False,False,False
799,2017-11-30 23:59:59,0.080794830572408,1029,False,False,False
697,2017-11-30 23:59:59,0.08066787827399373,1030,False,False,False
2178,2017-11-30 23:59:59,0.0803383669526368,1031,False,False,False
1790,2017-11-30 23:59:59,0.08032617546402702,1032,False,False,False
564,2017-11-30 23:59:59,0.08018576919153497,1033,False,False,False
269,2017-11-30 23:59:59,0.08008206307124789,1034,False,False,False
708,2017-11-30 23:59:59,0.08006970095364184,1035,False,False,False
907,2017-11-30 23:59:59,0.08000916600879675,1036,False,False,False
288,2017-11-30 23:59:59,0.07957139415151876,1037,False,False,False
201,2017-11-30 23:59:59,0.07869554086864566,1038,False,False,False
928,2017-11-30 23:59:59,0.07865777213156394,1039,False,False,False
776,2017-11-30 23:59:59,0.07861934563073451,1040,False,False,False
2274,2017-11-30 23:59:59,0.07861368498491061,1041,False,False,False
2117,2017-11-30 23:59:59,0.07828416706301536,1042,False,False,False
875,2017-11-30 23:59:59,0.07823134627458947,1043,False,False,False
2250,2017-11-30 23:59:59,0.07796589130379598,1044,False,False,False
1077,2017-11-30 23:59:59,0.07794731789348312,1045,False,False,False
222,2017-11-30 23:59:59,0.07781684588375835,1046,False,False,False
748,2017-11-30 23:59:59,0.07774185811282405,1047,False,False,False
1350,2017-11-30 23:59:59,0.07769046387737889,1048,False,False,False
75,2017-11-30 23:59:59,0.07767271658879613,1049,False,False,False
1165,2017-11-30 23:59:59,0.07749661677181868,1050,False,False,False
803,2017-11-30 23:59:59,0.07719121603097213,1051,False,False,False
133,2017-11-30 23:59:59,0.07705951887715252,1052,False,False,False
1890,2017-11-30 23:59:59,0.07702313698491922,1053,False,False,False
943,2017-11-30 23:59:59,0.07660789092057801,1054,False,False,False
655,2017-11-30 23:59:59,0.07647177423532855,1055,False,False,False
1926,2017-11-30 23:59:59,0.07644322455884013,1056,False,False,False
175,2017-11-30 23:59:59,0.07642405236824477,1057,False,False,False
2047,2017-11-30 23:59:59,0.07635315544658347,1058,False,False,False
1665,2017-11-30 23:59:59,0.07631560468609386,1059,False,False,False
160,2017-11-30 23:59:59,0.07630883724493347,1060,False,False,False
153,2017-11-30 23:59:59,0.07613648210561665,1061,False,False,False
1827,2017-11-30 23:59:59,0.07607089138709404,1062,False,False,False
2024,2017-11-30 23:59:59,0.07603252064908321,1063,False,False,False
2345,2017-11-30 23:59:59,0.0759697097865658,1064,False,False,False
259,2017-11-30 23:59:59,0.07555932736445307,1065,False,False,False
1450,2017-11-30 23:59:59,0.07555814332403823,1066,False,False,False
2189,2017-11-30 23:59:59,0.07529592963429949,1067,False,False,False
106,2017-11-30 23:59:59,0.07521152451269476,1068,False,False,False
223,2017-11-30 23:59:59,0.07501095356426528,1069,False,False,False
1737,2017-11-30 23:59:59,0.07489656027688762,1070,False,False,False
785,2017-11-30 23:59:59,0.07486618595471638,1071,False,False,False
2003,2017-11-30 23:59:59,0.07432324349244016,1072,False,False,False
1751,2017-11-30 23:59:59,0.07428290658976475,1073,False,False,False
2080,2017-11-30 23:59:59,0.07410490828977952,1074,False,False,False
1136,2017-11-30 23:59:59,0.0739963001965797,1075,False,False,False
1776,2017-11-30 23:59:59,0.07388662915272308,1076,False,False,False
1265,2017-11-30 23:59:59,0.07381770023855795,1077,False,False,False
1363,2017-11-30 23:59:59,0.07374414473137585,1078,False,False,False
2326,2017-11-30 23:59:59,0.07365863558421362,1079,False,False,False
1047,2017-11-30 23:59:59,0.07338983827550632,1080,False,False,False
691,2017-11-30 23:59:59,0.07313927241388925,1081,False,False,False
1231,2017-11-30 23:59:59,0.07289143983630403,1082,False,False,False
1918,2017-11-30 23:59:59,0.07271207436455042,1083,False,False,False
1401,2017-11-30 23:59:59,0.07254949838242096,1084,False,False,False
2149,2017-11-30 23:59:59,0.07248967779764508,1085,False,False,False
1159,2017-11-30 23:59:59,0.0722950878382026,1086,False,False,False
2181,2017-11-30 23:59:59,0.07179763884326361,1087,False,False,False
1330,2017-11-30 23:59:59,0.07175093345866888,1088,False,False,False
1767,2017-11-30 23:59:59,0.0717253166484273,1089,False,False,False
1395,2017-11-30 23:59:59,0.07162745172285474,1090,False,False,False
1929,2017-11-30 23:59:59,0.07156228377368018,1091,False,False,False
1483,2017-11-30 23:59:59,0.07136705974088763,1092,False,False,False
798,2017-11-30 23:59:59,0.0712324699649601,1093,False,False,False
325,2017-11-30 23:59:59,0.07114853899678994,1094,False,False,False
1964,2017-11-30 23:59:59,0.07097713075072441,1095,False,False,False
1708,2017-11-30 23:59:59,0.07093314451996593,1096,False,False,False
2285,2017-11-30 23:59:59,0.0708520005846344,1097,False,False,False
157,2017-11-30 23:59:59,0.07080304031157639,1098,False,False,False
931,2017-11-30 23:59:59,0.0707831631057095,1099,False,False,False
1017,2017-11-30 23:59:59,0.07077622164709586,1100,False,False,False
1683,2017-11-30 23:59:59,0.07068256333079741,1101,False,False,False
738,2017-11-30 23:59:59,0.07064973535518562,1102,False,False,False
2335,2017-11-30 23:59:59,0.07046188329562988,1103,False,False,False
1680,2017-11-30 23:59:59,0.07040643530005342,1104,False,False,False
1382,2017-11-30 23:59:59,0.07038956059878684,1105,False,False,False
2288,2017-11-30 23:59:59,0.06947003697582148,1106,False,False,False
1930,2017-11-30 23:59:59,0.06943762762844993,1107,False,False,False
573,2017-11-30 23:59:59,0.06936804436149831,1108,False,False,False
1387,2017-11-30 23:59:59,0.06932380091150793,1109,False,False,False
937,2017-11-30 23:59:59,0.06931703819475042,1110,False,False,False
539,2017-11-30 23:59:59,0.0692941802059308,1111,False,False,False
681,2017-11-30 23:59:59,0.06909644974448662,1112,False,False,False
1431,2017-11-30 23:59:59,0.06907281604322778,1113,False,False,False
317,2017-11-30 23:59:59,0.06897553002736853,1114,False,False,False
847,2017-11-30 23:59:59,0.06872395726696581,1115,False,False,False
1957,2017-11-30 23:59:59,0.0685987775193444,1116,False,False,False
730,2017-11-30 23:59:59,0.06856905017284717,1117,False,False,False
1607,2017-11-30 23:59:59,0.06832801379764614,1118,False,False,False
53,2017-11-30 23:59:59,0.0681822708316458,1119,False,False,False
1427,2017-11-30 23:59:59,0.06817458779392939,1120,False,False,False
316,2017-11-30 23:59:59,0.06815140472932953,1121,False,False,False
2371,2017-11-30 23:59:59,0.06801309517428282,1122,False,False,False
2430,2017-11-30 23:59:59,0.06792889569680764,1123,False,False,False
1443,2017-11-30 23:59:59,0.06788769308602485,1124,False,False,False
1236,2017-11-30 23:59:59,0.06783540801817074,1125,False,False,False
1672,2017-11-30 23:59:59,0.0677872611135017,1126,False,False,False
1691,2017-11-30 23:59:59,0.06766744032537415,1127,False,False,False
2196,2017-11-30 23:59:59,0.06756246240664167,1128,False,False,False
1822,2017-11-30 23:59:59,0.06746588361150749,1129,False,False,False
2478,2017-11-30 23:59:59,0.06731930820210716,1130,False,False,False
1219,2017-11-30 23:59:59,0.06716401231428401,1131,False,False,False
1730,2017-11-30 23:59:59,0.06675405623938145,1132,False,False,False
1696,2017-11-30 23:59:59,0.06659558653857614,1133,False,False,False
2011,2017-11-30 23:59:59,0.0665703227116869,1134,False,False,False
2267,2017-11-30 23:59:59,0.06630986241636813,1135,False,False,False
331,2017-11-30 23:59:59,0.06625287275753004,1136,False,False,False
2005,2017-11-30 23:59:59,0.06621776247786919,1137,False,False,False
2069,2017-11-30 23:59:59,0.06618896015302986,1138,False,False,False
1808,2017-11-30 23:59:59,0.06601583930215177,1139,False,False,False
2108,2017-11-30 23:59:59,0.06558733213086579,1140,False,False,False
2464,2017-11-30 23:59:59,0.06550122882114678,1141,False,False,False
2457,2017-11-30 23:59:59,0.06516177174977476,1142,False,False,False
456,2017-11-30 23:59:59,0.0650024628688053,1143,False,False,False
986,2017-11-30 23:59:59,0.06498352354506517,1144,False,False,False
1224,2017-11-30 23:59:59,0.06482504021211068,1145,False,False,False
337,2017-11-30 23:59:59,0.06478315811401072,1146,False,False,False
632,2017-11-30 23:59:59,0.06439595768076298,1147,False,False,False
781,2017-11-30 23:59:59,0.06420020025841978,1148,False,False,False
100,2017-11-30 23:59:59,0.06365262647068205,1149,False,False,False
2331,2017-11-30 23:59:59,0.0636310125812566,1150,False,False,False
1993,2017-11-30 23:59:59,0.06346931130409135,1151,False,False,False
1972,2017-11-30 23:59:59,0.06338570938665976,1152,False,False,False
1359,2017-11-30 23:59:59,0.06273854695157281,1153,False,False,False
533,2017-11-30 23:59:59,0.062320783522615567,1154,False,False,False
1738,2017-11-30 23:59:59,0.06227644844304869,1155,False,False,False
1305,2017-11-30 23:59:59,0.062202068248843397,1156,False,False,False
2100,2017-11-30 23:59:59,0.06171713652545658,1157,False,False,False
1085,2017-11-30 23:59:59,0.061670178039941265,1158,False,False,False
251,2017-11-30 23:59:59,0.06153558955567673,1159,False,False,False
118,2017-11-30 23:59:59,0.06143556170967567,1160,False,False,False
846,2017-11-30 23:59:59,0.06141054076402728,1161,False,False,False
992,2017-11-30 23:59:59,0.061212665521663885,1162,False,False,False
2029,2017-11-30 23:59:59,0.060759819686454365,1163,False,False,False
2484,2017-11-30 23:59:59,0.060619642020860155,1164,False,False,False
1796,2017-11-30 23:59:59,0.06060498074976994,1165,False,False,False
1012,2017-11-30 23:59:59,0.06058145181420077,1166,False,False,False
1640,2017-11-30 23:59:59,0.06052298936218282,1167,False,False,False
961,2017-11-30 23:59:59,0.06047502926477748,1168,False,False,False
1946,2017-11-30 23:59:59,0.060345825130584875,1169,False,False,False
1218,2017-11-30 23:59:59,0.059995157439659295,1170,False,False,False
71,2017-11-30 23:59:59,0.0599577454072368,1171,False,False,False
350,2017-11-30 23:59:59,0.059882517438162544,1172,False,False,False
2247,2017-11-30 23:59:59,0.059870585138726146,1173,False,False,False
1783,2017-11-30 23:59:59,0.05958178208562548,1174,False,False,False
1492,2017-11-30 23:59:59,0.059491741688221196,1175,False,False,False
989,2017-11-30 23:59:59,0.05947647268200234,1176,False,False,False
2394,2017-11-30 23:59:59,0.05925879720872494,1177,False,False,False
1819,2017-11-30 23:59:59,0.0591340048642115,1178,False,False,False
952,2017-11-30 23:59:59,0.05907334833913323,1179,False,False,False
877,2017-11-30 23:59:59,0.05906688679024181,1180,False,False,False
84,2017-11-30 23:59:59,0.05903711772509425,1181,False,False,False
1717,2017-11-30 23:59:59,0.05890803757895957,1182,False,False,False
545,2017-11-30 23:59:59,0.05886663738326243,1183,False,False,False
2429,2017-11-30 23:59:59,0.058855258854711975,1184,False,False,False
960,2017-11-30 23:59:59,0.058648010463106456,1185,False,False,False
1076,2017-11-30 23:59:59,0.05840965294006494,1186,False,False,False
2144,2017-11-30 23:59:59,0.058098991845248305,1187,False,False,False
1227,2017-11-30 23:59:59,0.05809096314555989,1188,False,False,False
334,2017-11-30 23:59:59,0.057809296726634374,1189,False,False,False
387,2017-11-30 23:59:59,0.05766033718074246,1190,False,False,False
1681,2017-11-30 23:59:59,0.057657550806340815,1191,False,False,False
1980,2017-11-30 23:59:59,0.05760686306533424,1192,False,False,False
1420,2017-11-30 23:59:59,0.057570671866694914,1193,False,False,False
1494,2017-11-30 23:59:59,0.05746715573872302,1194,False,False,False
660,2017-11-30 23:59:59,0.05745338717412941,1195,False,False,False
1084,2017-11-30 23:59:59,0.0574114326768892,1196,False,False,False
135,2017-11-30 23:59:59,0.05732886193722723,1197,False,False,False
2038,2017-11-30 23:59:59,0.05729499722631268,1198,False,False,False
725,2017-11-30 23:59:59,0.05727476580721701,1199,False,False,False
460,2017-11-30 23:59:59,0.05715429109123176,1200,False,False,False
1429,2017-11-30 23:59:59,0.05701757217326262,1201,False,False,False
1125,2017-11-30 23:59:59,0.05660094027844812,1202,False,False,False
1979,2017-11-30 23:59:59,0.05648162074216528,1203,False,False,False
914,2017-11-30 23:59:59,0.05644721980288195,1204,False,False,False
224,2017-11-30 23:59:59,0.05614812987244671,1205,False,False,False
1332,2017-11-30 23:59:59,0.05590526198557973,1206,False,False,False
1192,2017-11-30 23:59:59,0.055462995230467674,1207,False,False,False
1346,2017-11-30 23:59:59,0.05540510591836183,1208,False,False,False
15,2017-11-30 23:59:59,0.05521487156963461,1209,False,False,False
2290,2017-11-30 23:59:59,0.055106306939865096,1210,False,False,False
1933,2017-11-30 23:59:59,0.05509104284444737,1211,False,False,False
342,2017-11-30 23:59:59,0.05492079662259088,1212,False,False,False
2470,2017-11-30 23:59:59,0.054844804780760634,1213,False,False,False
2398,2017-11-30 23:59:59,0.05483902039352925,1214,False,False,False
322,2017-11-30 23:59:59,0.05482197104405332,1215,False,False,False
959,2017-11-30 23:59:59,0.05458713172958054,1216,False,False,False
7,2017-11-30 23:59:59,0.05433978166359163,1217,False,False,False
1083,2017-11-30 23:59:59,0.0541352168925856,1218,False,False,False
1950,2017-11-30 23:59:59,0.05413298504621878,1219,False,False,False
32,2017-11-30 23:59:59,0.05396282029136882,1220,False,False,False
480,2017-11-30 23:59:59,0.053654747173250604,1221,False,False,False
1389,2017-11-30 23:59:59,0.05348412382379339,1222,False,False,False
538,2017-11-30 23:59:59,0.053274880627428606,1223,False,False,False
2211,2017-11-30 23:59:59,0.05309962689652383,1224,False,False,False
1145,2017-11-30 23:59:59,0.05305131217288122,1225,False,False,False
1204,2017-11-30 23:59:59,0.052886364164316885,1226,False,False,False
1802,2017-11-30 23:59:59,0.052592651446673376,1227,False,False,False
1015,2017-11-30 23:59:59,0.05219607070265786,1228,False,False,False
687,2017-11-30 23:59:59,0.05207345037124564,1229,False,False,False
1695,2017-11-30 23:59:59,0.052029782302478046,1230,False,False,False
1798,2017-11-30 23:59:59,0.05202070696050885,1231,False,False,False
924,2017-11-30 23:59:59,0.052009049465610344,1232,False,False,False
2114,2017-11-30 23:59:59,0.05200302823978529,1233,False,False,False
1834,2017-11-30 23:59:59,0.051940556634174864,1234,False,False,False
933,2017-11-30 23:59:59,0.05193069255749361,1235,False,False,False
1809,2017-11-30 23:59:59,0.05192073554673316,1236,False,False,False
330,2017-11-30 23:59:59,0.051880048412153525,1237,False,False,False
1747,2017-11-30 23:59:59,0.05180024646613341,1238,False,False,False
580,2017-11-30 23:59:59,0.05145113038546399,1239,False,False,False
391,2017-11-30 23:59:59,0.05143858484946875,1240,False,False,False
1949,2017-11-30 23:59:59,0.05143847674868678,1241,False,False,False
2236,2017-11-30 23:59:59,0.051211987474406286,1242,False,False,False
1639,2017-11-30 23:59:59,0.05109865807617377,1243,False,False,False
1396,2017-11-30 23:59:59,0.05089916995196146,1244,False,False,False
279,2017-11-30 23:59:59,0.050872616816793996,1245,False,False,False
74,2017-11-30 23:59:59,0.050749297216695924,1246,False,False,False
1612,2017-11-30 23:59:59,0.05065789796941155,1247,False,False,False
2243,2017-11-30 23:59:59,0.05019741112551408,1248,False,False,False
1524,2017-11-30 23:59:59,0.05018753115938394,1249,False,False,False
1374,2017-11-30 23:59:59,0.050135317618795396,1250,False,False,False
862,2017-11-30 23:59:59,0.05012311538485966,1251,False,False,False
1777,2017-11-30 23:59:59,0.05011687966610358,1252,False,False,False
964,2017-11-30 23:59:59,0.05011003871967793,1253,False,False,False
1287,2017-11-30 23:59:59,0.05007923002534258,1254,False,False,False
1719,2017-11-30 23:59:59,0.05006563249636643,1255,False,False,False
2293,2017-11-30 23:59:59,0.04984619882501738,1256,False,False,False
1269,2017-11-30 23:59:59,0.04970516712052335,1257,False,False,False
1117,2017-11-30 23:59:59,0.04962222932690595,1258,False,False,False
1007,2017-11-30 23:59:59,0.04953830883134709,1259,False,False,False
1595,2017-11-30 23:59:59,0.04951870011942357,1260,False,False,False
623,2017-11-30 23:59:59,0.049150568250574934,1261,False,False,False
1987,2017-11-30 23:59:59,0.04914158664492639,1262,False,False,False
1614,2017-11-30 23:59:59,0.04910104282312139,1263,False,False,False
31,2017-11-30 23:59:59,0.0490986034535716,1264,False,False,False
2137,2017-11-30 23:59:59,0.04893096435327988,1265,False,False,False
1664,2017-11-30 23:59:59,0.04889211800882164,1266,False,False,False
2119,2017-11-30 23:59:59,0.04882956980966558,1267,False,False,False
2043,2017-11-30 23:59:59,0.04875449973732104,1268,False,False,False
462,2017-11-30 23:59:59,0.048667772190494306,1269,False,False,False
1514,2017-11-30 23:59:59,0.04858247007756286,1270,False,False,False
520,2017-11-30 23:59:59,0.04840090681213423,1271,False,False,False
2173,2017-11-30 23:59:59,0.04839858996767992,1272,False,False,False
1304,2017-11-30 23:59:59,0.04836195774371042,1273,False,False,False
2446,2017-11-30 23:59:59,0.0483281214196394,1274,False,False,False
