d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual,prior_residual_median,prior_residual_mad,prior_robust_scale,anomaly_score,direction,is_statistical_alert,daily_review_rank,is_daily_review_candidate,if_score
d_1930,2016-05-11,CA_2,HOUSEHOLD_1,CA,632.0,617.3535079504105,14.646492049589485,-3.684327635688476,45.03992774790109,66.77619687903815,0.2745112860872168,spike,False,54,False,0.4136193246063669
d_1930,2016-05-11,CA_2,HOUSEHOLD_2,CA,242.0,273.281651297443,-31.281651297442977,-1.2395743605110283,20.142957831405752,29.863949280842167,-1.005964638314064,drop,False,22,False,0.4118651166989386
d_1930,2016-05-11,CA_3,FOODS_1,CA,321.0,349.42419654749494,-28.424196547494944,-24.065913311520916,50.320382425424214,74.60499898393394,-0.0584181126644419,drop,False,67,False,0.40185758361113316
d_1930,2016-05-11,CA_3,FOODS_2,CA,712.0,612.2097274120998,99.79027258790018,17.66760848163824,64.39833025478615,95.47696443574593,0.8601306565577798,spike,False,27,False,0.4584258554049701
d_1930,2016-05-11,CA_3,FOODS_3,CA,2582.0,2544.408991538412,37.59100846158799,-83.63718827007233,197.78391267905567,293.23442893796795,0.4134173370116284,spike,False,42,False,0.5137321048085155
d_1930,2016-05-11,CA_3,HOBBIES_1,CA,505.0,482.8789498121273,22.12105018787275,-22.757896521268464,49.849732808054966,73.90721386122229,0.6072336428946126,spike,False,36,False,0.4110712526875765
d_1930,2016-05-11,CA_3,HOBBIES_2,CA,48.0,50.70294870791088,-2.7029487079108776,3.648252262186009,10.789659601607411,15.996749325343147,-0.3970307242381349,drop,False,46,False,0.41323314878198075
d_1930,2016-05-11,CA_3,HOUSEHOLD_1,CA,1365.0,1287.6409873912323,77.35901260876767,20.42353241000751,83.62607990773597,123.98402607120934,0.4592162555364968,spike,False,38,False,0.4645781658717689
d_1930,2016-05-11,CA_3,HOUSEHOLD_2,CA,351.0,305.62754917261543,45.37245082738457,4.913212594189503,22.67482903117721,33.61770152162333,1.203509948684956,spike,False,15,False,0.42833702575349786
d_1930,2016-05-11,CA_4,FOODS_1,CA,253.0,198.98719275897164,54.012807241028355,-12.005087574539177,24.10919695569271,35.74429540651001,1.846949116348895,spike,False,9,False,0.4487494613503483
d_1930,2016-05-11,CA_4,FOODS_2,CA,358.0,339.50282214744436,18.497177852555637,1.7637292652449332,27.477960584864036,40.73882436311942,0.4107494226676649,spike,False,43,False,0.4021395774475355
d_1930,2016-05-11,CA_4,FOODS_3,CA,1081.0,1078.9894703662294,2.0105296337706022,-24.262206743142144,80.156564099229,118.84012193351693,0.2210763162260182,spike,False,57,False,0.43880524624956657
d_1930,2016-05-11,CA_4,HOBBIES_1,CA,353.0,322.98026833560766,30.01973166439234,12.35415079699078,44.518135522568855,66.00258772576058,0.2676498221676048,spike,False,56,False,0.4061934743167773
d_1930,2016-05-11,CA_4,HOBBIES_2,CA,21.0,20.481318824791252,0.5186811752087479,-6.139248050531476,5.7296688895483605,8.494807095644399,0.7837646165213087,spike,False,30,False,0.4265125494389525
d_1930,2016-05-11,CA_4,HOUSEHOLD_1,CA,397.0,367.4945346508411,29.505465349158897,-0.7421382851627243,24.6044575617087,36.47856878098931,0.8291883329064451,spike,False,28,False,0.40992803712074677
d_1930,2016-05-11,CA_4,HOUSEHOLD_2,CA,140.0,136.26570361064728,3.7342963893527217,-3.4546464898643805,11.026960703131124,16.348571938462204,0.4397291033294566,spike,False,40,False,0.40688498095819936
d_1930,2016-05-11,TX_1,FOODS_1,TX,270.0,180.23937165046317,89.76062834953683,-9.015130283288116,31.94925731162617,47.36796889021696,2.085285920993446,spike,False,5,True,0.5297574102314879
d_1930,2016-05-11,TX_1,FOODS_2,TX,428.0,381.1267794568007,46.873220543199295,-6.909115162940736,30.99554875467055,45.95400058367456,1.1703515477006488,spike,False,16,False,0.46610324995018154
d_1930,2016-05-11,TX_1,FOODS_3,TX,1600.0,1474.7806747040586,125.21932529594142,-51.573091714937846,96.99760097751356,143.80864320926162,1.2293587719454502,spike,False,13,False,0.5408678434776824
d_1930,2016-05-11,TX_1,HOBBIES_1,TX,256.0,234.32476967832943,21.67523032167054,3.35228629162593,30.248602333520225,44.84657781967708,0.4085695034238522,spike,False,45,False,0.43879573875676786
d_1930,2016-05-11,TX_1,HOBBIES_2,TX,32.0,31.169044208481864,0.8309557915181358,1.829480315388068,10.735863390625315,15.916991062941092,-0.062733246498753,drop,False,66,False,0.4476021277177947
d_1930,2016-05-11,TX_1,HOUSEHOLD_1,TX,638.0,631.2002729138973,6.799727086102735,20.33032524814172,49.35642478068894,73.17583537984942,-0.1849052777027118,drop,False,58,False,0.44665517597949644
d_1930,2016-05-11,TX_1,HOUSEHOLD_2,TX,174.0,170.1643677096839,3.835632290316113,0.2987811063512424,16.385507467327315,24.293153371059475,0.1455904521715297,spike,False,62,False,0.4348793583466257
d_1930,2016-05-11,TX_2,FOODS_1,TX,252.0,212.41186046341377,39.588139536586255,-26.12703194291352,30.65065159994984,45.44265606208563,1.4461120272045056,spike,False,12,False,0.4768941664723717
d_1930,2016-05-11,TX_2,FOODS_2,TX,424.0,433.89916445953526,-9.899164459535257,-7.811833265177,33.80774934945228,50.12336918549795,-0.0416438724746016,drop,False,69,False,0.4325892897397481
d_1930,2016-05-11,TX_2,FOODS_3,TX,1946.0,1797.6767771220775,148.32322287792226,-41.65795526983845,124.96472773684307,185.27270534264355,1.0254137423880616,spike,False,21,False,0.5540105841003337
d_1930,2016-05-11,TX_2,HOBBIES_1,TX,331.0,301.2953924676042,29.704607532395812,5.762759951001044,36.12534962471969,53.55944335360941,0.4470144960866422,spike,False,39,False,0.44422285862987476
d_1930,2016-05-11,TX_2,HOBBIES_2,TX,76.0,41.99235572053991,34.00764427946009,0.4493586780402054,12.068633475491076,17.892955990763067,1.875502606653913,spike,False,8,False,0.5031541934308895
d_1930,2016-05-11,TX_2,HOUSEHOLD_1,TX,702.0,657.9497986167256,44.050201383274384,2.586436775464506,52.7841509083666,78.25778213674431,0.5298356722575892,spike,False,37,False,0.45780079084260983
d_1930,2016-05-11,TX_2,HOUSEHOLD_2,TX,168.0,181.26201934602577,-13.262019346025738,3.948506164294216,17.430686732382796,25.84273614943073,-0.6659714904336502,drop,False,33,False,0.4367228198476356
d_1930,2016-05-11,TX_3,FOODS_1,TX,300.0,253.99937127796997,46.00062872203003,-6.582356202483766,33.46832859706534,49.62014397800907,1.0597104463827798,spike,False,20,False,0.4666449495648499
d_1930,2016-05-11,TX_3,FOODS_2,TX,569.0,495.1872182340693,73.81278176593071,1.222223077108907,39.93788391101927,59.21190668647717,1.2259452997043931,spike,False,14,False,0.4840560775578836
d_1930,2016-05-11,TX_3,FOODS_3,TX,1873.0,1665.0248342921216,207.97516570787843,14.023064556677582,115.01769419548702,170.52523341422906,1.1373806519300562,spike,False,19,False,0.5763368187738664
d_1930,2016-05-11,TX_3,HOBBIES_1,TX,336.0,327.4406116888539,8.559388311146108,15.203725840623378,29.80770011824157,44.19289619530495,-0.1503485424470362,drop,False,61,False,0.433927223419366
d_1930,2016-05-11,TX_3,HOBBIES_2,TX,65.0,49.33282911321416,15.66717088678584,5.158204388232139,11.504291330894542,17.056262327184246,0.6161353699282947,spike,False,35,False,0.4479270230868734
d_1930,2016-05-11,TX_3,HOUSEHOLD_1,TX,687.0,664.8922732032272,22.107726796772795,14.740755402915228,65.66806597354093,97.35947461237178,0.0756677398187338,spike,False,65,False,0.45167483598036745
d_1930,2016-05-11,TX_3,HOUSEHOLD_2,TX,187.0,156.7857421425751,30.21425785742491,7.101941028670069,13.696061250985842,20.30578041071161,1.1382136692743283,spike,False,18,False,0.4661714043713815
d_1930,2016-05-11,WI_1,FOODS_1,WI,385.0,274.5458901997028,110.4541098002972,-14.300155016168702,35.22765573409737,52.22852239137275,2.3886232867478774,spike,False,3,True,0.5461246128547731
d_1930,2016-05-11,WI_1,FOODS_2,WI,741.0,619.6235081157838,121.3764918842162,13.518371491533683,41.2053589013627,61.09106510716034,1.7655301999316544,spike,False,10,False,0.535460610662516
d_1930,2016-05-11,WI_1,FOODS_3,WI,1645.0,1515.5499798427472,129.45002015725277,2.349864332053585,107.8399877465398,159.8835658330199,0.7949544730440948,spike,False,29,False,0.541513307832489
d_1930,2016-05-11,WI_1,HOBBIES_1,WI,308.0,336.0393889573761,-28.039388957376104,-6.488511374065951,41.39425992717577,61.37112976803079,-0.3511566051458996,drop,False,49,False,0.43773169833026165
d_1930,2016-05-11,WI_1,HOBBIES_2,WI,37.0,28.639610350208734,8.360389649791266,-4.134663515508507,8.693512559869298,12.88900172126222,0.9694352934011504,spike,False,24,False,0.46168383289335524
d_1930,2016-05-11,WI_1,HOUSEHOLD_1,WI,655.0,508.7338895399283,146.26611046007167,-12.713724599904822,45.27486841898042,67.12451991798036,2.368431614173694,spike,False,4,True,0.5608180653492975
d_1930,2016-05-11,WI_1,HOUSEHOLD_2,WI,177.0,158.07342643945222,18.92657356054778,-2.9713364689985866,14.734345182319544,21.845140167306955,1.002415633950401,spike,False,23,False,0.4547068724280492
d_1930,2016-05-11,WI_2,FOODS_1,WI,508.0,366.89618990800534,141.10381009199466,-18.370180709413376,53.21885308094923,78.90227157781533,2.0211584231023174,spike,False,7,False,0.5482299962792343
d_1930,2016-05-11,WI_2,FOODS_2,WI,1723.0,1303.358207245378,419.641792754622,22.7488264989434,92.92896624100148,137.7764853489088,2.880701777597072,spike,False,2,True,0.6725070656253915
d_1930,2016-05-11,WI_2,FOODS_3,WI,3103.0,2497.1275152671988,605.8724847328012,-14.49269494220357,131.23108380650547,194.563204851525,3.188502061057319,spike,True,1,True,0.7337769186449516
d_1930,2016-05-11,WI_2,HOBBIES_1,WI,312.0,235.41732303210043,76.58267696789957,3.7437959882949623,27.857817006763696,41.30199949422785,1.763567911277133,spike,False,11,False,0.5102920600687815
d_1930,2016-05-11,WI_2,HOBBIES_2,WI,31.0,31.8694473120306,-0.8694473120306014,-5.035826698847519,7.1431782645639466,10.590476095042506,0.3934081290988642,spike,False,47,False,0.4495315041567505
d_1930,2016-05-11,WI_2,HOUSEHOLD_1,WI,989.0,872.7743157098114,116.2256842901886,21.26622900931295,89.68038723788936,132.96014211889477,0.7141948990695394,spike,False,32,False,0.5246297922686859
d_1930,2016-05-11,WI_2,HOUSEHOLD_2,WI,141.0,135.75826194791253,5.24173805208747,1.3445780441335913,15.226545518600226,22.574876385876692,0.1726326178420194,spike,False,59,False,0.43370524127393617
d_1930,2016-05-11,WI_3,FOODS_1,WI,308.0,224.54981362970815,83.45018637029185,-12.280809838717076,31.015004139908868,45.98284513782888,2.0818850143366516,spike,False,6,False,0.5219264563109204
d_1930,2016-05-11,WI_3,FOODS_2,WI,697.0,654.9895639197653,42.01043608023474,16.12530927846919,42.51952212980271,63.039443509645494,0.4106179458548827,spike,False,44,False,0.45778156890882776
d_1930,2016-05-11,WI_3,FOODS_3,WI,2031.0,2039.033384785893,-8.033384785893077,-0.057346979574504,112.1046665088562,166.20637856603022,-0.0479887587656563,drop,False,68,False,0.5008395298107617
d_1930,2016-05-11,WI_3,HOBBIES_1,WI,227.0,224.95134403480264,2.048655965197355,0.8866500185241506,31.867621374367985,47.246935449637974,0.0245943135912343,spike,False,70,False,0.43508482640286034
d_1930,2016-05-11,WI_3,HOBBIES_2,WI,32.0,29.627909734328583,2.3720902656714173,-1.180317913410649,8.055002205937786,11.94234627052336,0.2974631700179621,spike,False,50,False,0.4452790935206959
d_1930,2016-05-11,WI_3,HOUSEHOLD_1,WI,566.0,567.5822106998974,-1.5822106998973595,10.14740273920853,48.563542848588895,72.00030862731789,-0.1629105994506184,drop,False,60,False,0.44597076853181394
d_1930,2016-05-11,WI_3,HOUSEHOLD_2,WI,127.0,145.5114350362032,-18.51143503620321,4.417184438691265,16.103898250120537,23.875639545628708,-0.9603353003832888,drop,False,25,False,0.44885424811865293
d_1931,2016-05-12,CA_1,FOODS_1,CA,256.0,267.88378047145414,-11.883780471454145,-25.684189124220666,35.43211828588335,52.53165857065065,0.2627065093367676,spike,False,59,False,0.3967430862427135
d_1931,2016-05-12,CA_1,FOODS_2,CA,457.0,452.1084839270899,4.891516072910122,-1.3018993399340673,43.31974067676376,64.22584752736994,0.0964318206965638,spike,False,63,False,0.40164261972937115
d_1931,2016-05-12,CA_1,FOODS_3,CA,1950.0,1867.058779640921,82.9412203590789,7.923849203863142,142.77086773808514,211.67208850848505,0.3544036990602501,spike,False,55,False,0.4843495268848878
d_1931,2016-05-12,CA_1,HOBBIES_1,CA,546.0,418.3440115726224,127.65598842737762,17.289827805758932,46.976886497940626,69.64793192184676,1.584629400704426,spike,False,10,False,0.47688842187587244
d_1931,2016-05-12,CA_1,HOBBIES_2,CA,50.0,40.14203950650229,9.857960493497709,-2.920935617483586,8.814043308989756,13.067700609908211,0.9778993636640296,spike,False,28,False,0.4148592349072511
d_1931,2016-05-12,CA_1,HOUSEHOLD_1,CA,597.0,635.1399312178751,-38.13993121787507,7.055601395861743,48.47646137804338,71.87120163908712,-0.6288406424689197,drop,False,42,False,0.4154121866958491
d_1931,2016-05-12,CA_1,HOUSEHOLD_2,CA,193.0,200.49855597134055,-7.498555971340551,-5.473172481554656,17.069525722806446,25.307278836632836,-0.0800316581984353,drop,False,64,False,0.3955859331583863
d_1931,2016-05-12,CA_2,FOODS_1,CA,494.0,381.11722639438744,112.88277360561256,-7.615755540324386,39.40764758403104,58.42577830808442,2.0624206067146815,spike,False,5,True,0.4825534744142586
d_1931,2016-05-12,CA_2,FOODS_2,CA,413.0,407.1248118829444,5.875188117055586,-12.024618362151116,29.612275350817725,43.903159435122355,0.4077111239717961,spike,False,50,False,0.40140816258932865
d_1931,2016-05-12,CA_2,FOODS_3,CA,1584.0,1626.7228343562788,-42.72283435627878,19.21992394083884,101.77879685519576,150.89724421751322,-0.4104962858554875,drop,False,48,False,0.45834286125982493
d_1931,2016-05-12,CA_2,HOBBIES_1,CA,258.0,325.22796620520916,-67.22796620520916,-4.7627889331289595,36.89570009761081,54.70156496471779,-1.1419266946452062,drop,False,21,False,0.4315000990311585
d_1931,2016-05-12,CA_2,HOBBIES_2,CA,57.0,37.39155805719462,19.608441942805374,-2.8427111299485546,9.034327122200846,13.394293391374974,1.6761730101575174,spike,False,9,False,0.4342348476819359
d_1931,2016-05-12,CA_2,HOUSEHOLD_1,CA,673.0,620.5461018561944,52.453898143805645,-3.684327635688476,45.03992774790109,66.77619687903815,0.8406921688155706,spike,False,34,False,0.41960655825537807
d_1931,2016-05-12,CA_2,HOUSEHOLD_2,CA,272.0,275.16859106141834,-3.16859106141834,-1.2395743605110283,20.142957831405752,29.863949280842167,-0.0645934897212266,drop,False,65,False,0.39659713202782604
d_1931,2016-05-12,CA_3,FOODS_1,CA,323.0,351.04350052807246,-28.043500528072457,-24.065913311520916,50.320382425424214,74.60499898393394,-0.0533152908079002,drop,False,66,False,0.3992765073411975
d_1931,2016-05-12,CA_3,FOODS_2,CA,590.0,608.7896275170249,-18.789627517024883,17.66760848163824,64.39833025478615,95.47696443574593,-0.3818432667410379,drop,False,52,False,0.4070166485892561
d_1931,2016-05-12,CA_3,FOODS_3,CA,2202.0,2555.1124680485245,-353.11246804852453,-83.63718827007233,197.78391267905567,293.23442893796795,-0.9189755812591096,drop,False,32,False,0.6507202689414213
d_1931,2016-05-12,CA_3,HOBBIES_1,CA,381.0,483.5666684585198,-102.5666684585198,-22.757896521268464,49.849732808054966,73.90721386122229,-1.0798509072079294,drop,False,25,False,0.4563396954337279
d_1931,2016-05-12,CA_3,HOBBIES_2,CA,55.0,50.92686981802793,4.073130181972068,3.648252262186009,10.789659601607411,15.996749325343147,0.0265602661606341,spike,False,70,False,0.403883579443188
d_1931,2016-05-12,CA_3,HOUSEHOLD_1,CA,1195.0,1287.7919156516418,-92.79191565164184,20.42353241000751,83.62607990773597,123.98402607120934,-0.913145440176502,drop,False,33,False,0.46236011403575156
d_1931,2016-05-12,CA_3,HOUSEHOLD_2,CA,293.0,306.315267819008,-13.315267819008,4.913212594189503,22.67482903117721,33.61770152162333,-0.5422286351573653,drop,False,44,False,0.3982813729079092
d_1931,2016-05-12,CA_4,FOODS_1,CA,201.0,200.20552944282355,0.794470557176453,-12.005087574539177,24.10919695569271,35.74429540651001,0.3580867376500161,spike,False,54,False,0.40405560118094375
d_1931,2016-05-12,CA_4,FOODS_2,CA,336.0,336.0827222523694,-0.0827222523694217,1.7637292652449332,27.477960584864036,40.73882436311942,-0.0453241237684299,drop,False,67,False,0.40133177810132786
d_1931,2016-05-12,CA_4,FOODS_3,CA,1147.0,1079.140398626639,67.8596013733611,-24.262206743142144,80.156564099229,118.84012193351693,0.7751742981889502,spike,False,36,False,0.4486912771823522
d_1931,2016-05-12,CA_4,HOBBIES_1,CA,391.0,323.2670196852747,67.7329803147253,12.35415079699078,44.518135522568855,66.00258772576058,0.8390402774484,spike,False,35,False,0.4204108653103125
d_1931,2016-05-12,CA_4,HOBBIES_2,CA,12.0,20.249390933147716,-8.249390933147716,-6.139248050531476,5.7296688895483605,8.494807095644399,-0.2484038611892891,drop,False,60,False,0.40765658973496816
d_1931,2016-05-12,CA_4,HOUSEHOLD_1,CA,416.0,367.78128600050815,48.218713999491854,-0.7421382851627243,24.6044575617087,36.47856878098931,1.3421812839918863,spike,False,16,False,0.41654563153519797
d_1931,2016-05-12,CA_4,HOUSEHOLD_2,CA,156.0,136.55245496031426,19.447545039685735,-3.4546464898643805,11.026960703131124,16.348571938462204,1.4008680156136235,spike,False,13,False,0.4188209260131934
d_1931,2016-05-12,TX_1,FOODS_1,TX,231.0,183.9384236536318,47.06157634636821,-9.015130283288116,31.94925731162617,47.36796889021696,1.1838528850503027,spike,False,20,False,0.45578076452801525
d_1931,2016-05-12,TX_1,FOODS_2,TX,382.0,380.1003724275303,1.899627572469683,-6.909115162940736,30.99554875467055,45.95400058367456,0.1916860909502573,spike,False,62,False,0.442726596777898
d_1931,2016-05-12,TX_1,FOODS_3,TX,1598.0,1489.980276154948,108.01972384505213,-51.573091714937846,96.99760097751356,143.80864320926162,1.1097581619469157,spike,False,23,False,0.5235039737388244
d_1931,2016-05-12,TX_1,HOBBIES_1,TX,289.0,234.93263493960205,54.06736506039795,3.35228629162593,30.248602333520225,44.84657781967708,1.1308572746105958,spike,False,22,False,0.4599375701857681
d_1931,2016-05-12,TX_1,HOBBIES_2,TX,37.0,30.664337212874607,6.335662787125393,1.829480315388068,10.735863390625315,15.916991062941092,0.2831051706895089,spike,False,58,False,0.44208363243531545
d_1931,2016-05-12,TX_1,HOUSEHOLD_1,TX,599.0,630.911658690912,-31.911658690911963,20.33032524814172,49.35642478068894,73.17583537984942,-0.7139239841659487,drop,False,38,False,0.45119176893075286
d_1931,2016-05-12,TX_1,HOUSEHOLD_2,TX,215.0,170.77223297095648,44.22776702904352,0.2987811063512424,16.385507467327315,24.293153371059475,1.8082866909746285,spike,False,8,False,0.47601639201083173
d_1931,2016-05-12,TX_2,FOODS_1,TX,315.0,216.48871748571,98.51128251429,-26.12703194291352,30.65065159994984,45.44265606208563,2.742760332646875,spike,False,2,True,0.534186963977132
d_1931,2016-05-12,TX_2,FOODS_2,TX,441.0,432.18058036935753,8.819419630642471,-7.811833265177,33.80774934945228,50.12336918549795,0.3318063642982592,spike,False,56,False,0.4383993723402729
d_1931,2016-05-12,TX_2,FOODS_3,TX,1944.0,1805.9061070672992,138.09389293270056,-41.65795526983845,124.96472773684307,185.27270534264355,0.9702014544997642,spike,False,29,False,0.5401993935212261
d_1931,2016-05-12,TX_2,HOBBIES_1,TX,381.0,302.28106274800444,78.71893725199556,5.762759951001044,36.12534962471969,53.55944335360941,1.3621533894466429,spike,False,15,False,0.4748168966658232
d_1931,2016-05-12,TX_2,HOBBIES_2,TX,61.0,41.86545374406027,19.134546255939732,0.4493586780402054,12.068633475491076,17.892955990763067,1.0442761714467657,spike,False,26,False,0.4516591895428453
d_1931,2016-05-12,TX_2,HOUSEHOLD_1,TX,703.0,658.0389894128679,44.96101058713214,2.586436775464506,52.7841509083666,78.25778213674431,0.5414742490098187,spike,False,45,False,0.4549979001805179
d_1931,2016-05-12,TX_2,HOUSEHOLD_2,TX,174.0,182.24768962642597,-8.247689626425966,3.948506164294216,17.430686732382796,25.84273614943073,-0.4719390284448979,drop,False,46,False,0.43171918843490453
d_1931,2016-05-12,TX_3,FOODS_1,TX,303.0,257.77827666625853,45.221723333741465,-6.582356202483766,33.46832859706534,49.62014397800907,1.044013083863361,spike,False,27,False,0.4497937775090004
d_1931,2016-05-12,TX_3,FOODS_2,TX,571.0,494.0233663066633,76.97663369333668,1.222223077108907,39.93788391101927,59.21190668647717,1.2793779976946529,spike,False,19,False,0.47580956639672745
d_1931,2016-05-12,TX_3,FOODS_3,TX,2058.0,1682.37959530829,375.62040469171006,14.023064556677582,115.01769419548702,170.52523341422906,2.120491688503737,spike,False,4,True,0.6547997092937373
d_1931,2016-05-12,TX_3,HOBBIES_1,TX,257.0,328.12833033524646,-71.12833033524646,15.203725840623378,29.80770011824157,44.19289619530495,-1.9535279107831307,drop,False,6,False,0.498978503056294
d_1931,2016-05-12,TX_3,HOBBIES_2,TX,54.0,49.556750223331214,4.443249776668786,5.158204388232139,11.504291330894542,17.056262327184246,-0.0419174258608733,drop,False,68,False,0.44140968360553423
d_1931,2016-05-12,TX_3,HOUSEHOLD_1,TX,676.0,665.2883887382626,10.711611261737405,14.740755402915228,65.66806597354093,97.35947461237178,-0.0413842017658734,drop,False,69,False,0.4497443971671266
d_1931,2016-05-12,TX_3,HOUSEHOLD_2,TX,202.0,157.47346078896763,44.52653921103237,7.101941028670069,13.696061250985842,20.30578041071161,1.84305145753572,spike,False,7,False,0.4787380810800287
d_1931,2016-05-12,WI_1,FOODS_1,WI,345.0,278.3430277886915,66.65697221130853,-14.300155016168702,35.22765573409737,52.22852239137275,1.550055860681403,spike,False,12,False,0.4752923482180024
d_1931,2016-05-12,WI_1,FOODS_2,WI,598.0,619.6444236273554,-21.644423627355422,13.518371491533683,41.2053589013627,61.09106510716034,-0.5755799977821595,drop,False,43,False,0.4459677642654662
d_1931,2016-05-12,WI_1,FOODS_3,WI,1638.0,1534.863328711538,103.13667128846214,2.349864332053585,107.8399877465398,159.8835658330199,0.6303762768317842,spike,False,41,False,0.5155167172445516
d_1931,2016-05-12,WI_1,HOBBIES_1,WI,310.0,338.86608247127447,-28.866082471274467,-6.488511374065951,41.39425992717577,61.37112976803079,-0.3646270026605466,drop,False,53,False,0.43538006074673974
d_1931,2016-05-12,WI_1,HOBBIES_2,WI,33.0,28.54688431595632,4.453115684043681,-4.134663515508507,8.693512559869298,12.88900172126222,0.666287380921475,spike,False,40,False,0.4528056036202442
d_1931,2016-05-12,WI_1,HOUSEHOLD_1,WI,594.0,513.762716679893,80.23728332010705,-12.713724599904822,45.27486841898042,67.12451991798036,1.3847549007961468,spike,False,14,False,0.4787568555529415
d_1931,2016-05-12,WI_1,HOUSEHOLD_2,WI,164.0,160.44067943583045,3.5593205641695533,-2.9713364689985866,14.734345182319544,21.845140167306955,0.2989523977942611,spike,False,57,False,0.4405818118043971
d_1931,2016-05-12,WI_2,FOODS_1,WI,434.0,377.6148729796283,56.385127020371726,-18.370180709413376,53.21885308094923,78.90227157781533,0.9474417685941984,spike,False,30,False,0.4531519523588055
d_1931,2016-05-12,WI_2,FOODS_2,WI,1547.0,1310.5231212679407,236.47687873205928,22.7488264989434,92.92896624100148,137.7764853489088,1.5512665437201807,spike,False,11,False,0.5782402540920022
d_1931,2016-05-12,WI_2,FOODS_3,WI,2654.0,2525.792699204313,128.20730079568693,-14.49269494220357,131.23108380650547,194.563204851525,0.7334377322104026,spike,False,37,False,0.5649216177627293
d_1931,2016-05-12,WI_2,HOBBIES_1,WI,233.0,237.77356236384932,-4.773562363849322,3.7437959882949623,27.857817006763696,41.30199949422785,-0.2062214531123275,drop,False,61,False,0.4330136525630579
d_1931,2016-05-12,WI_2,HOBBIES_2,WI,51.0,31.765707613148887,19.234292386851113,-5.035826698847519,7.1431782645639466,10.590476095042506,2.2916929199301705,spike,False,3,True,0.5000448268318415
d_1931,2016-05-12,WI_2,HOUSEHOLD_1,WI,809.0,881.9469190674951,-72.94691906749506,21.26622900931295,89.68038723788936,132.96014211889477,-0.7085818845813306,drop,False,39,False,0.476131082914375
d_1931,2016-05-12,WI_2,HOUSEHOLD_2,WI,115.0,138.11450127966145,-23.114501279661425,1.3445780441335913,15.226545518600226,22.574876385876692,-1.0834645960275169,drop,False,24,False,0.4546788057971035
d_1931,2016-05-12,WI_3,FOODS_1,WI,350.0,229.96960143603613,120.03039856396389,-12.280809838717076,31.015004139908868,45.98284513782888,2.877403692748711,spike,False,1,True,0.5537393618281459
d_1931,2016-05-12,WI_3,FOODS_2,WI,647.0,656.6265419584876,-9.626541958487564,16.12530927846919,42.51952212980271,63.039443509645494,-0.4085037843491834,drop,False,49,False,0.44678067221926526
d_1931,2016-05-12,WI_3,FOODS_3,WI,2133.0,2061.50293479977,71.49706520022937,-0.057346979574504,112.1046665088562,166.20637856603022,0.4305154398835352,spike,False,47,False,0.5209212919923253
d_1931,2016-05-12,WI_3,HOBBIES_1,WI,210.0,227.6853883856792,-17.685388385679175,0.8866500185241506,31.867621374367985,47.246935449637974,-0.3930845086026766,drop,False,51,False,0.43011108064318915
d_1931,2016-05-12,WI_3,HOBBIES_2,WI,40.0,29.90197505457448,10.098024945425518,-1.180317913410649,8.055002205937786,11.94234627052336,0.9443992498085476,spike,False,31,False,0.4523086758460675
d_1931,2016-05-12,WI_3,HOUSEHOLD_1,WI,488.0,571.3805719411946,-83.3805719411946,10.14740273920853,48.563542848588895,72.00030862731789,-1.298994080213114,drop,False,18,False,0.4817126456766759
d_1931,2016-05-12,WI_3,HOUSEHOLD_2,WI,121.0,148.24547938707974,-27.24547938707974,4.417184438691265,16.103898250120537,23.875639545628708,-1.326149348387528,drop,False,17,False,0.4635153784005567
d_1932,2016-05-13,CA_1,FOODS_1,CA,412.0,321.8084776910649,90.19152230893508,-25.684189124220666,35.43211828588335,52.53165857065065,2.2058262500376355,spike,False,6,False,0.4639314580983539
d_1932,2016-05-13,CA_1,FOODS_2,CA,545.0,489.7605615330892,55.23943846691077,-1.3018993399340673,43.31974067676376,64.22584752736994,0.8803517584217112,spike,False,28,False,0.4155621912284317
d_1932,2016-05-13,CA_1,FOODS_3,CA,2408.0,2267.172846012922,140.82715398707796,7.923849203863142,142.77086773808514,211.67208850848505,0.6278735459157493,spike,False,40,False,0.5292192773147592
d_1932,2016-05-13,CA_1,HOBBIES_1,CA,546.0,476.2867450563148,69.71325494368517,17.289827805758932,46.976886497940626,69.64793192184676,0.7526917984693579,spike,False,36,False,0.4268041367606355
d_1932,2016-05-13,CA_1,HOBBIES_2,CA,42.0,43.43330867324945,-1.433308673249449,-2.920935617483586,8.814043308989756,13.067700609908211,0.1138399928680785,spike,False,68,False,0.4104825541365298
d_1932,2016-05-13,CA_1,HOUSEHOLD_1,CA,777.0,740.7475201522421,36.252479847757854,7.055601395861743,48.47646137804338,71.87120163908712,0.4062389077410027,spike,False,49,False,0.4176433674750027
d_1932,2016-05-13,CA_1,HOUSEHOLD_2,CA,221.0,240.29417391368193,-19.29417391368193,-5.473172481554656,17.069525722806446,25.307278836632836,-0.5461275201236205,drop,False,44,False,0.4045675578021862
d_1932,2016-05-13,CA_2,FOODS_1,CA,683.0,448.70006328788145,234.29993671211855,-7.615755540324386,39.40764758403104,58.42577830808442,4.1405643066798286,spike,True,1,True,0.5985175767863523
d_1932,2016-05-13,CA_2,FOODS_2,CA,510.0,460.2691529719978,49.73084702800219,-12.024618362151116,29.612275350817725,43.903159435122355,1.4066291853417086,spike,False,15,False,0.42111976386351874
