block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_residual_median,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,config,if_score_after,if_score_before,if_score_increase,enters_training_top5pct,enters_training_top2pct
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2015-07-31,2,456.0,275.1228,410.4046061999915,52.69976730818562,1.8222516591951035,90.4386,0.8306135752901946,-2.6016065129359855,False,True,IF-2,0.5455590471616262,0.42475551251423416,0.12080353464739202,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2015-08-01,3,471.0,290.1228,511.6672928151277,52.69976730818562,1.8222516591951035,90.4386,-0.8062567757813063,-4.238476864007486,True,True,IF-2,0.6206178342496925,0.4554551522569332,0.1651626819927593,True,False
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-07-30,1,354.0,0.0,347.49479508950543,52.69976730818562,1.8222516591951035,90.4386,0.0888609853609749,-6.628436226405172,True,True,IF-2,0.6549215630442043,0.41108934140092745,0.2438322216432769,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-07-31,2,456.0,94.24560000000002,410.4046061999915,52.69976730818562,1.8222516591951035,90.4386,0.8306135752901946,-6.033826601162165,True,True,IF-2,0.6517131000416787,0.42475551251423416,0.22695758752744455,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-08-01,3,471.0,109.24560000000002,511.6672928151277,52.69976730818562,1.8222516591951035,90.4386,-0.8062567757813063,-7.670696952233666,True,True,IF-2,0.6811056164280579,0.4554551522569332,0.22565046417112467,True,True
development_3,one_day_positive_spike,2,CA_1,FOODS_2,2015-08-02,1,715.0,950.7334,629.6455868354009,50.36258716489441,0.018977254101173457,117.8667,1.6944212105525351,6.375145797400599,True,True,IF-2,0.6576455428881521,0.47608907092532565,0.18155647196282648,True,True
development_3,one_day_positive_spike,4,CA_1,FOODS_2,2015-08-02,1,715.0,1186.4668,629.6455868354009,50.36258716489441,0.018977254101173457,117.8667,1.6944212105525351,11.055870384248662,True,True,IF-2,0.7075774516552495,0.47608907092532565,0.2314883807299239,True,True
development_3,one_day_negative_drop,2,CA_1,FOODS_2,2015-08-03,1,639.0,403.26660000000004,530.3354249943379,50.36258716489441,0.018977254101173457,117.8667,2.157268001261323,-2.523456585586741,False,True,IF-2,0.5657143233782261,0.522737464368058,0.04297685901016812,False,False
development_3,one_day_negative_drop,4,CA_1,FOODS_2,2015-08-03,1,639.0,167.53320000000002,530.3354249943379,50.36258716489441,0.018977254101173457,117.8667,2.157268001261323,-7.204181172434805,True,True,IF-2,0.6856887704186381,0.522737464368058,0.16295130605058006,True,True
development_3,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-08-04,1,542.0,777.7334,467.9120975991082,50.36258716489441,0.018977254101173457,117.8667,1.4707132678525472,6.15143785470061,True,True,IF-2,0.6676530082248697,0.4780099048988791,0.1896431033259906,True,True
development_3,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-08-05,2,486.0,721.7334,458.3153372487829,50.36258716489441,0.018977254101173457,117.8667,0.5493301090060061,5.2300546958540695,True,True,IF-2,0.6613193887572694,0.45055043566421477,0.2107689530930546,True,True
development_3,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-08-04,1,542.0,1013.4667999999999,467.9120975991082,50.36258716489441,0.018977254101173457,117.8667,1.4707132678525472,10.832162441548675,True,True,IF-2,0.7117220273307803,0.4780099048988791,0.23371212243190115,True,True
development_3,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-08-05,2,486.0,957.4667999999999,458.3153372487829,50.36258716489441,0.018977254101173457,117.8667,0.5493301090060061,9.910779282702133,True,True,IF-2,0.7137332486450124,0.45055043566421477,0.26318281298079765,True,True
development_3,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-08-06,1,492.0,256.26660000000004,457.01295897185105,50.36258716489441,0.018977254101173457,117.8667,0.6943262001127398,-3.9863983867353237,True,True,IF-2,0.6223870177772949,0.45395495109695644,0.16843206668033844,True,False
development_3,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-08-07,2,549.0,313.26660000000004,511.3331856732406,50.36258716489441,0.018977254101173457,117.8667,0.7475358036987602,-3.9331887831493035,True,True,IF-2,0.6103956070474945,0.4532543579712429,0.1571412490762516,True,False
development_3,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-08-06,1,492.0,20.533200000000022,457.01295897185105,50.36258716489441,0.018977254101173457,117.8667,0.6943262001127398,-8.667122973583389,True,True,IF-2,0.6953173824444463,0.45395495109695644,0.24136243134748986,True,True
development_3,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-08-07,2,549.0,77.53320000000002,511.3331856732406,50.36258716489441,0.018977254101173457,117.8667,0.7475358036987602,-8.613913369997368,True,True,IF-2,0.686858276585173,0.4532543579712429,0.23360391861393004,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-08-08,1,683.0,918.7334,611.6805231965557,50.36258716489441,0.018977254101173457,117.8667,1.4157433833948003,6.096467970242864,True,True,IF-2,0.6582708392315627,0.470774161738023,0.1874966774935397,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-08-09,2,737.0,972.7334,651.7307535716492,50.36258716489441,0.018977254101173457,117.8667,1.6927301390440468,6.373454725892111,True,True,IF-2,0.6578686831145278,0.47817543014170877,0.17969325297281907,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-08-10,3,564.0,799.7334,569.5314245604334,50.36258716489441,0.018977254101173457,117.8667,-0.11020883014531666,4.570515756702747,True,True,IF-2,0.6401741333569614,0.45495811637349154,0.18521601698346984,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-08-08,1,683.0,1154.4668,611.6805231965557,50.36258716489441,0.018977254101173457,117.8667,1.4157433833948003,10.777192557090927,True,True,IF-2,0.7063749173217151,0.470774161738023,0.2356007555836921,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-08-09,2,737.0,1208.4668,651.7307535716492,50.36258716489441,0.018977254101173457,117.8667,1.6927301390440468,11.054179312740175,True,True,IF-2,0.7069863123918633,0.47817543014170877,0.2288108822501545,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-08-10,3,564.0,1035.4668,569.5314245604334,50.36258716489441,0.018977254101173457,117.8667,-0.11020883014531666,9.25124034355081,True,True,IF-2,0.7117760810417689,0.45495811637349154,0.2568179646682774,True,True
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-08-11,1,494.0,258.26660000000004,408.9544619873235,50.36258716489441,0.018977254101173457,117.8667,1.6882881826580125,-2.992436404190051,False,True,IF-2,0.5648541567928839,0.4717379270151338,0.09311622977775008,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-08-12,2,473.0,237.2666,408.9680379114489,50.36258716489441,0.018977254101173457,117.8667,1.2710424233143969,-3.409682163533667,True,True,IF-2,0.5920472544923684,0.4469947512282163,0.1450525032641521,True,False
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-08-13,3,389.0,153.2666,407.66565963451706,50.36258716489441,0.018977254101173457,117.8667,-0.371002324154675,-5.051726911002739,True,True,IF-2,0.6221213776992773,0.4067572247657627,0.21536415293351463,True,False
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-08-11,1,494.0,22.533200000000022,408.9544619873235,50.36258716489441,0.018977254101173457,117.8667,1.6882881826580125,-7.673160991038116,True,True,IF-2,0.6684139663012112,0.4717379270151338,0.1966760392860774,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-08-12,2,473.0,1.533200000000022,408.9680379114489,50.36258716489441,0.018977254101173457,117.8667,1.2710424233143969,-8.090406750381732,True,True,IF-2,0.671532819125206,0.4469947512282163,0.2245380678969897,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-08-13,3,389.0,0.0,407.66565963451706,50.36258716489441,0.018977254101173457,117.8667,-0.371002324154675,-8.094989948665656,True,True,IF-2,0.6763328293079469,0.4067572247657627,0.2695756045421842,True,True
development_3,one_day_positive_spike,2,CA_1,FOODS_3,2015-07-21,1,1740.0,2605.8384,1723.9039177267932,190.2886245916772,-78.52309564154314,432.9192,0.49724032699161325,5.047372537248126,True,True,IF-2,0.7113321592871084,0.4813286156290316,0.23000354365807674,True,True
development_3,one_day_positive_spike,4,CA_1,FOODS_3,2015-07-21,1,1740.0,3471.6768,1723.9039177267932,190.2886245916772,-78.52309564154314,432.9192,0.49724032699161325,9.597504747504638,True,True,IF-2,0.7117561998445573,0.4813286156290316,0.23042758421552567,True,True
development_3,one_day_negative_drop,2,CA_1,FOODS_3,2015-07-22,1,1853.0,987.1616,1696.0713035901813,190.2886245916772,-78.52309564154314,432.9192,1.2373403431581689,-3.3127918670983436,True,True,IF-2,0.7041595237813054,0.5540697351991132,0.15008978858219224,True,True
development_3,one_day_negative_drop,4,CA_1,FOODS_3,2015-07-22,1,1853.0,121.32320000000004,1696.0713035901813,190.2886245916772,-78.52309564154314,432.9192,1.2373403431581689,-7.862924077354855,True,True,IF-2,0.705139364240153,0.5540697351991132,0.15106962904103982,True,True
development_3,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-07-23,1,1672.0,2537.8384,1686.39993278435,190.2886245916772,-78.52309564154314,432.9192,0.33697843470564387,4.8871106449621555,True,True,IF-2,0.7126020745726191,0.48917075743295046,0.22343131713966868,True,True
development_3,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-07-24,2,2049.0,2914.8384,2041.208635153382,190.2886245916772,-78.52309564154314,432.9192,0.45359758458171345,5.003729794838226,True,True,IF-2,0.7171323025920269,0.5067551566889492,0.21037714590307766,True,True
development_3,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-07-23,1,1672.0,3403.6768,1686.39993278435,190.2886245916772,-78.52309564154314,432.9192,0.33697843470564387,9.43724285521867,True,True,IF-2,0.7144446938318417,0.48917075743295046,0.22527393639889126,True,True
development_3,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-07-24,2,2049.0,3780.6768,2041.208635153382,190.2886245916772,-78.52309564154314,432.9192,0.45359758458171345,9.553862005094741,True,True,IF-2,0.7171323025920269,0.5067551566889492,0.21037714590307766,True,True
development_3,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-07-25,1,2237.0,1371.1616,2494.1954507473856,190.2886245916772,-78.52309564154314,432.9192,-0.9389544723928663,-5.48908668264938,True,True,IF-2,0.7078659708799747,0.5959639424140463,0.11190202846592845,True,True
development_3,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-07-26,2,2532.0,1666.1616,2556.7619206737645,190.2886245916772,-78.52309564154314,432.9192,0.28252437623709653,-4.267607834019417,True,True,IF-2,0.7184495643650929,0.5218550693403915,0.1965944950247014,True,True
development_3,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-07-25,1,2237.0,505.32320000000004,2494.1954507473856,190.2886245916772,-78.52309564154314,432.9192,-0.9389544723928663,-10.039218892905891,True,True,IF-2,0.7078659708799747,0.5959639424140463,0.11190202846592845,True,True
development_3,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-07-26,2,2532.0,800.3232,2556.7619206737645,190.2886245916772,-78.52309564154314,432.9192,0.28252437623709653,-8.817740044275928,True,True,IF-2,0.7184495643650929,0.5218550693403915,0.1965944950247014,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-07-27,1,2273.0,3138.8384,1901.7786012835309,190.2886245916772,-78.52309564154314,432.9192,2.3634859693955823,6.9136181796520955,True,True,IF-2,0.716988749814041,0.6641141738861651,0.05287457592787592,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-07-28,2,1852.0,2717.8384,1661.8040584581463,190.2886245916772,-78.52309564154314,432.9192,1.4121655341196364,5.962297744376149,True,True,IF-2,0.7124928486507998,0.5555886887247141,0.15690415992608564,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-07-29,3,1751.0,2616.8384,1660.4632715184498,190.2886245916772,-78.52309564154314,432.9192,0.8884389410342484,5.438571151290761,True,True,IF-2,0.7129054751012819,0.5195706298117064,0.19333484528957545,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-07-27,1,2273.0,4004.6768,1901.7786012835309,190.2886245916772,-78.52309564154314,432.9192,2.3634859693955823,11.463750389908608,True,True,IF-2,0.716988749814041,0.6641141738861651,0.05287457592787592,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-07-28,2,1852.0,3583.6768,1661.8040584581463,190.2886245916772,-78.52309564154314,432.9192,1.4121655341196364,10.512429954632662,True,True,IF-2,0.7124928486507998,0.5555886887247141,0.15690415992608564,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-07-29,3,1751.0,3482.6768,1660.4632715184498,190.2886245916772,-78.52309564154314,432.9192,0.8884389410342484,9.988703361547275,True,True,IF-2,0.7133304535464758,0.5195706298117064,0.1937598237347694,True,True
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-07-30,1,1949.0,1083.1616,1668.351419340337,190.2886245916772,-78.52309564154314,432.9192,1.887509971086917,-2.662622239169595,False,True,IF-2,0.6992097181771725,0.6185559923795029,0.0806537257976696,True,True
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-07-31,2,2331.0,1465.1616,2058.359420073313,190.2886245916772,-78.52309564154314,432.9192,1.8454265267919199,-2.7047056834645935,False,True,IF-2,0.7068246695277792,0.6200549047726641,0.08676976475511511,True,True
development_3,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-08-01,3,2795.0,1929.1616,2884.203211772608,190.2886245916772,-78.52309564154314,432.9192,-0.056125878012846894,-4.60625808826936,True,True,IF-2,0.7291103994448136,0.5731277227319758,0.15598267671283783,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-07-30,1,1949.0,217.32320000000004,1668.351419340337,190.2886245916772,-78.52309564154314,432.9192,1.887509971086917,-7.212754449426106,True,True,IF-2,0.7086105217201659,0.6185559923795029,0.09005452934066305,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-07-31,2,2331.0,599.3232,2058.359420073313,190.2886245916772,-78.52309564154314,432.9192,1.8454265267919199,-7.254837893721104,True,True,IF-2,0.7163067466903225,0.6200549047726641,0.09625184191765834,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-08-01,3,2795.0,1063.3232,2884.203211772608,190.2886245916772,-78.52309564154314,432.9192,-0.056125878012846894,-9.15639029852587,True,True,IF-2,0.7291103994448136,0.5731277227319758,0.15598267671283783,True,True
development_3,one_day_positive_spike,2,CA_1,HOBBIES_1,2015-08-02,1,715.0,879.5686000000001,717.2542706435769,76.39888385951363,24.252179445681463,82.2843,-0.34694813261931723,1.8071226035791021,False,True,IF-2,0.5324676681326898,0.45004858023358146,0.08241908789910829,False,False
development_3,one_day_positive_spike,4,CA_1,HOBBIES_1,2015-08-02,1,715.0,1044.1372000000001,717.2542706435769,76.39888385951363,24.252179445681463,82.2843,-0.34694813261931723,3.9611933397775214,True,True,IF-2,0.6472878532351034,0.45004858023358146,0.19723927300152194,True,True
development_3,one_day_negative_drop,2,CA_1,HOBBIES_1,2015-08-03,1,636.0,471.4314,576.5982000139427,76.39888385951363,24.252179445681463,82.2843,0.46008028867294526,-1.6939904475254732,False,True,IF-2,0.5273767646244999,0.46861719404157226,0.058759570582927634,False,False
development_3,one_day_negative_drop,4,CA_1,HOBBIES_1,2015-08-03,1,636.0,306.8628,576.5982000139427,76.39888385951363,24.252179445681463,82.2843,0.46008028867294526,-3.8480611837238916,True,True,IF-2,0.6512475771853133,0.46861719404157226,0.18263038314374108,True,True
development_3,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-08-04,1,470.0,634.5686000000001,452.37706971947216,76.39888385951363,24.252179445681463,82.2843,-0.08677154469093872,2.0672991915074808,False,True,IF-2,0.5591440562111106,0.4391438050189914,0.12000025119211921,False,False
development_3,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-08-05,2,455.0,619.5686000000001,451.40222925947944,76.39888385951363,24.252179445681463,82.2843,-0.2703496132632165,1.8837211229352029,False,True,IF-2,0.5514226257507019,0.45405012838136666,0.09737249736933523,False,False
development_3,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-08-04,1,470.0,799.1372,452.37706971947216,76.39888385951363,24.252179445681463,82.2843,-0.08677154469093872,4.221369927705898,True,True,IF-2,0.6690799950148614,0.4391438050189914,0.22993618999586996,True,True
development_3,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-08-05,2,455.0,784.1372,451.40222925947944,76.39888385951363,24.252179445681463,82.2843,-0.2703496132632165,4.037791859133621,True,True,IF-2,0.67291534404283,0.45405012838136666,0.21886521566146339,True,True
development_3,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-08-06,1,474.0,309.4314,453.21130222807534,76.39888385951363,24.252179445681463,82.2843,-0.045334192056072954,-2.1994049282544914,False,True,IF-2,0.5723734982831962,0.4451329370943177,0.12724056118887844,False,False
development_3,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-08-07,2,570.0,405.4314,513.5314066637537,76.39888385951363,24.252179445681463,82.2843,0.4216869705820059,-1.7323837656164127,False,True,IF-2,0.5199409221249084,0.45890968423520206,0.061031237889706325,False,False
development_3,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-08-06,1,474.0,144.8628,453.21130222807534,76.39888385951363,24.252179445681463,82.2843,-0.045334192056072954,-4.35347566445291,True,True,IF-2,0.6587710716104495,0.4451329370943177,0.21363813451613173,True,True
development_3,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-08-07,2,570.0,240.8628,513.5314066637537,76.39888385951363,24.252179445681463,82.2843,0.4216869705820059,-3.886454501814831,True,True,IF-2,0.6342657387140719,0.45890968423520206,0.17535605447886982,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-08-08,1,588.0,752.5686000000001,655.8499485356813,76.39888385951363,24.252179445681463,82.2843,-1.2055428473369465,0.9485278888614729,False,True,IF-2,0.48156176002895623,0.4816155670679737,-5.3807039017472746e-05,False,False
development_3,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-08-09,2,684.0,848.5686000000001,644.6426392740649,76.39888385951363,24.252179445681463,82.2843,0.19771468530914488,2.351785421507564,False,True,IF-2,0.5731660323361759,0.4445930376187982,0.1285729947173777,False,False
development_3,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-08-10,3,448.0,612.5686000000001,505.4060165578725,76.39888385951363,24.252179445681463,82.2843,-1.0688401698866623,1.085230566311757,False,True,IF-2,0.4979398299180009,0.47898379488321036,0.01895603503479054,False,False
development_3,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-08-08,1,588.0,917.1372,655.8499485356813,76.39888385951363,24.252179445681463,82.2843,-1.2055428473369465,3.1025986250598905,True,True,IF-2,0.6119108427386603,0.4816155670679737,0.13029527567068655,True,False
development_3,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-08-09,2,684.0,1013.1372,644.6426392740649,76.39888385951363,24.252179445681463,82.2843,0.19771468530914488,4.505856157705982,True,True,IF-2,0.6713552623416531,0.4445930376187982,0.2267622247228549,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-08-10,3,448.0,777.1372,505.4060165578725,76.39888385951363,24.252179445681463,82.2843,-1.0688401698866623,3.239301302510175,True,True,IF-2,0.6382384196092155,0.47898379488321036,0.1592546247260051,True,True
development_3,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-08-11,1,550.0,385.4314,443.1391895333692,76.39888385951363,24.252179445681463,82.2843,1.0812806005497997,-1.072790135648618,False,True,IF-2,0.43867678835442464,0.4709160926285783,-0.03223930427415367,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-08-12,2,485.0,320.4314,443.15276545749464,76.39888385951363,24.252179445681463,82.2843,0.23030513284956664,-1.923765603348852,False,True,IF-2,0.5370309242954212,0.42192774927404875,0.11510317502137246,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-08-13,3,449.0,284.4314,444.2173751839982,76.39888385951363,24.252179445681463,82.2843,-0.25484082549532133,-2.4089115616937398,False,True,IF-2,0.560066659619122,0.4172545370500456,0.14281212256907644,False,False
development_3,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-08-11,1,550.0,220.8628,443.1391895333692,76.39888385951363,24.252179445681463,82.2843,1.0812806005497997,-3.2268608718470366,True,True,IF-2,0.6074363112389375,0.4709160926285783,0.13652021861035918,True,False
development_3,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-08-12,2,485.0,155.8628,443.15276545749464,76.39888385951363,24.252179445681463,82.2843,0.23030513284956664,-4.077836339547271,True,True,IF-2,0.6333826419930559,0.42192774927404875,0.2114548927190072,True,False
development_3,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-08-13,3,449.0,119.8628,444.2173751839982,76.39888385951363,24.252179445681463,82.2843,-0.25484082549532133,-4.562982297892159,True,True,IF-2,0.6467456434770463,0.4172545370500456,0.2294911064270007,True,True
development_3,one_day_positive_spike,2,CA_1,HOBBIES_2,2015-07-21,1,28.0,48.7564,41.12653940569291,8.145128937441815,-6.4463163155884615,10.3782,-0.8201494588252083,1.7281711582476844,False,True,IF-2,0.45534342435931985,0.4166150133267317,0.03872841103258817,False,False
development_3,one_day_positive_spike,4,CA_1,HOBBIES_2,2015-07-21,1,28.0,69.5128,41.12653940569291,8.145128937441815,-6.4463163155884615,10.3782,-0.8201494588252083,4.276491775320577,True,True,IF-2,0.5299442857221534,0.4166150133267317,0.11332927239542168,False,False
development_3,one_day_negative_drop,2,CA_1,HOBBIES_2,2015-07-22,1,40.0,19.2436,41.12653940569291,8.145128937441815,-6.4463163155884615,10.3782,0.6531237198028155,-1.8951968972700772,False,True,IF-2,0.473732394268481,0.4343904333808448,0.039341960887636196,False,False
development_3,one_day_negative_drop,4,CA_1,HOBBIES_2,2015-07-22,1,40.0,0.0,41.12653940569291,8.145128937441815,-6.4463163155884615,10.3782,0.6531237198028155,-4.25778687562393,True,True,IF-2,0.512533617658011,0.4343904333808448,0.07814318427716616,False,False
development_3,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-07-23,1,40.0,60.7564,41.557375016249765,8.145128937441815,-6.4463163155884615,10.3782,0.6002288406835452,3.1485494577564377,True,True,IF-2,0.5031504523896501,0.4295226146503883,0.07362783773926174,False,False
development_3,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-07-24,2,30.0,50.7564,45.132957304029226,8.145128937441815,-6.4463163155884615,10.3782,-1.0664829317200504,1.4818376853528423,False,True,IF-2,0.4490317674500692,0.43108336798973934,0.017948399460329834,False,False
development_3,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-07-23,1,40.0,81.5128,41.557375016249765,8.145128937441815,-6.4463163155884615,10.3782,0.6002288406835452,5.696870074829331,True,True,IF-2,0.542940396387482,0.4295226146503883,0.11341778173709371,False,False
development_3,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-07-24,2,30.0,71.5128,45.132957304029226,8.145128937441815,-6.4463163155884615,10.3782,-1.0664829317200504,4.030158302425735,True,True,IF-2,0.5209221544692769,0.43108336798973934,0.08983878647953758,False,False
development_3,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-07-25,1,28.0,7.243600000000001,50.152876150420134,8.145128937441815,-6.4463163155884615,10.3782,-1.928337777764476,-4.476658394837369,True,True,IF-2,0.5112968481475882,0.4632177042496815,0.04807914389790674,False,False
development_3,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-07-26,2,30.0,9.2436,49.30676756214903,8.145128937441815,-6.4463163155884615,10.3782,-1.5789131572175845,-4.127233774290477,True,True,IF-2,0.49592793822838593,0.4407825632634538,0.05514537496493216,False,False
development_3,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-07-25,1,28.0,0.0,50.152876150420134,8.145128937441815,-6.4463163155884615,10.3782,-1.928337777764476,-5.365975194563197,True,True,IF-2,0.5143399028509128,0.4632177042496815,0.051122198601231295,False,False
development_3,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-07-26,2,30.0,0.0,49.30676756214903,8.145128937441815,-6.4463163155884615,10.3782,-1.5789131572175845,-5.262096103787644,True,True,IF-2,0.5034737425625578,0.4407825632634538,0.06269117929910406,False,False
development_3,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-07-27,1,34.0,54.7564,41.16433684404653,8.145128937441815,-6.4463163155884615,10.3782,-0.08815336552346612,2.4601672515494264,False,True,IF-2,0.4994320510426605,0.4234399371003467,0.07599211394231375,False,False
development_3,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-07-28,2,44.0,64.7564,40.69048059922794,8.145128937441815,-6.4463163155884615,10.3782,1.1977509246679392,3.746071541740832,True,True,IF-2,0.5196275623438682,0.43942784957134606,0.08019971277252214,False,False
development_3,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-07-29,3,28.0,48.7564,40.69048059922794,8.145128937441815,-6.4463163155884615,10.3782,-0.7666133135027592,1.7817073035701334,False,True,IF-2,0.45957777410224754,0.4280026988092074,0.031575075293040156,False,False
development_3,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-07-27,1,34.0,75.5128,41.16433684404653,8.145128937441815,-6.4463163155884615,10.3782,-0.08815336552346612,5.0084878686223195,True,True,IF-2,0.5491675446911634,0.4234399371003467,0.12572760759081664,False,False
development_3,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-07-28,2,44.0,85.5128,40.69048059922794,8.145128937441815,-6.4463163155884615,10.3782,1.1977509246679392,6.294392158813724,True,True,IF-2,0.5465014321812304,0.43942784957134606,0.10707358260988431,False,False
development_3,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-07-29,3,28.0,69.5128,40.69048059922794,8.145128937441815,-6.4463163155884615,10.3782,-0.7666133135027592,4.330027920643026,True,True,IF-2,0.5306989288227907,0.4280026988092074,0.1026962300135833,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-07-30,1,51.0,30.2436,41.715416947540696,8.145128937441815,-6.4463163155884615,10.3782,1.931326009553442,-0.6169946075194508,False,True,IF-2,0.4160382438852863,0.46944340297493525,-0.053405159089648935,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-07-31,2,40.0,19.2436,51.38928490337521,8.145128937441815,-6.4463163155884615,10.3782,-0.6068619202655884,-3.155182537338481,True,True,IF-2,0.5044819352218516,0.4199641129423173,0.0845178222795343,False,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-08-01,3,34.0,13.2436,53.88927807873147,8.145128937441815,-6.4463163155884615,10.3782,-1.6504295839133905,-4.198750200986283,True,True,IF-2,0.5256958261212834,0.4803645208267415,0.04533130529454188,False,False
development_3,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-07-30,1,51.0,9.487200000000001,41.715416947540696,8.145128937441815,-6.4463163155884615,10.3782,1.931326009553442,-3.1653152245923435,True,True,IF-2,0.5068080976547955,0.46944340297493525,0.037364694679860255,False,False
