block,d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual
development_3,d_1651,2015-08-06,TX_3,HOBBIES_1,TX,273.0,300.6214801782689,-27.621480178268882
development_3,d_1651,2015-08-06,TX_3,HOBBIES_2,TX,44.0,32.55455103737686,11.44544896262314
development_3,d_1651,2015-08-06,TX_3,HOUSEHOLD_1,TX,736.0,737.915855552648,-1.915855552648054
development_3,d_1651,2015-08-06,TX_3,HOUSEHOLD_2,TX,163.0,144.64269513913052,18.357304860869476
development_3,d_1651,2015-08-06,WI_1,FOODS_1,WI,272.0,330.06285179176126,-58.06285179176126
development_3,d_1651,2015-08-06,WI_1,FOODS_2,WI,322.0,453.42210708145615,-131.42210708145615
development_3,d_1651,2015-08-06,WI_1,FOODS_3,WI,1338.0,1648.5180255463736,-310.51802554637356
development_3,d_1651,2015-08-06,WI_1,HOBBIES_1,WI,231.0,347.70883452719175,-116.70883452719175
development_3,d_1651,2015-08-06,WI_1,HOBBIES_2,WI,28.0,26.754335734291573,1.2456642657084274
development_3,d_1651,2015-08-06,WI_1,HOUSEHOLD_1,WI,513.0,521.7728866606641,-8.772886660664085
development_3,d_1651,2015-08-06,WI_1,HOUSEHOLD_2,WI,158.0,147.59228834773563,10.407711652264368
development_3,d_1651,2015-08-06,WI_2,FOODS_1,WI,356.0,376.2630174960517,-20.263017496051702
development_3,d_1651,2015-08-06,WI_2,FOODS_2,WI,1020.0,962.4615859751767,57.53841402482328
development_3,d_1651,2015-08-06,WI_2,FOODS_3,WI,2156.0,2255.9934333211427,-99.99343332114267
development_3,d_1651,2015-08-06,WI_2,HOBBIES_1,WI,225.0,198.98593923024455,26.014060769755446
development_3,d_1651,2015-08-06,WI_2,HOBBIES_2,WI,24.0,29.665863157495224,-5.665863157495224
development_3,d_1651,2015-08-06,WI_2,HOUSEHOLD_1,WI,835.0,816.1932496660072,18.806750333992795
development_3,d_1651,2015-08-06,WI_2,HOUSEHOLD_2,WI,103.0,109.73113017042085,-6.731130170420855
development_3,d_1651,2015-08-06,WI_3,FOODS_1,WI,225.0,270.8738609797657,-45.87386097976571
development_3,d_1651,2015-08-06,WI_3,FOODS_2,WI,513.0,437.14947928507377,75.85052071492623
development_3,d_1651,2015-08-06,WI_3,FOODS_3,WI,1734.0,1888.6938795408153,-154.69387954081526
development_3,d_1651,2015-08-06,WI_3,HOBBIES_1,WI,190.0,203.16762351237475,-13.167623512374746
development_3,d_1651,2015-08-06,WI_3,HOBBIES_2,WI,57.0,25.17876589030759,31.82123410969241
development_3,d_1651,2015-08-06,WI_3,HOUSEHOLD_1,WI,545.0,573.7663271570395,-28.76632715703954
development_3,d_1651,2015-08-06,WI_3,HOUSEHOLD_2,WI,103.0,121.93995928570698,-18.939959285706976
development_3,d_1652,2015-08-07,CA_1,FOODS_1,CA,460.0,425.91062367691774,34.08937632308226
development_3,d_1652,2015-08-07,CA_1,FOODS_2,CA,549.0,511.3331856732406,37.66681432675938
development_3,d_1652,2015-08-07,CA_1,FOODS_3,CA,2131.0,2283.0694950352513,-152.0694950352513
development_3,d_1652,2015-08-07,CA_1,HOBBIES_1,CA,570.0,513.5314066637537,56.46859333624627
development_3,d_1652,2015-08-07,CA_1,HOBBIES_2,CA,52.0,44.99787727332187,7.002122726678131
development_3,d_1652,2015-08-07,CA_1,HOUSEHOLD_1,CA,783.0,824.1821556532225,-41.18215565322248
development_3,d_1652,2015-08-07,CA_1,HOUSEHOLD_2,CA,237.0,255.52834739101138,-18.52834739101138
development_3,d_1652,2015-08-07,CA_2,FOODS_1,CA,500.0,473.2743894903493,26.72561050965072
development_3,d_1652,2015-08-07,CA_2,FOODS_2,CA,437.0,416.7629333414472,20.237066658552806
development_3,d_1652,2015-08-07,CA_2,FOODS_3,CA,1899.0,1880.2600625435448,18.73993745645521
development_3,d_1652,2015-08-07,CA_2,HOBBIES_1,CA,358.0,365.6641925015992,-7.664192501599189
development_3,d_1652,2015-08-07,CA_2,HOBBIES_2,CA,41.0,35.853282880727896,5.146717119272104
development_3,d_1652,2015-08-07,CA_2,HOUSEHOLD_1,CA,725.0,799.3111808655876,-74.31118086558763
development_3,d_1652,2015-08-07,CA_2,HOUSEHOLD_2,CA,303.0,318.0800915602406,-15.08009156024059
development_3,d_1652,2015-08-07,CA_3,FOODS_1,CA,463.0,468.6329817228257,-5.632981722825718
development_3,d_1652,2015-08-07,CA_3,FOODS_2,CA,633.0,723.7910401141863,-90.79104011418633
development_3,d_1652,2015-08-07,CA_3,FOODS_3,CA,3058.0,3366.7004364996997,-308.70043649969966
development_3,d_1652,2015-08-07,CA_3,HOBBIES_1,CA,466.0,584.2729954276512,-118.27299542765115
development_3,d_1652,2015-08-07,CA_3,HOBBIES_2,CA,50.0,49.85259317824639,0.14740682175361286
development_3,d_1652,2015-08-07,CA_3,HOUSEHOLD_1,CA,1525.0,1541.759117491999,-16.75911749199895
development_3,d_1652,2015-08-07,CA_3,HOUSEHOLD_2,CA,372.0,353.1298464427577,18.870153557242304
development_3,d_1652,2015-08-07,CA_4,FOODS_1,CA,253.0,256.2520752124108,-3.252075212410773
development_3,d_1652,2015-08-07,CA_4,FOODS_2,CA,241.0,328.73149614053375,-87.73149614053375
development_3,d_1652,2015-08-07,CA_4,FOODS_3,CA,1041.0,1109.51357653068,-68.51357653067998
development_3,d_1652,2015-08-07,CA_4,HOBBIES_1,CA,308.0,377.3721904770345,-69.37219047703451
development_3,d_1652,2015-08-07,CA_4,HOBBIES_2,CA,10.0,23.055385263708637,-13.055385263708637
development_3,d_1652,2015-08-07,CA_4,HOUSEHOLD_1,CA,304.0,388.05552231189364,-84.05552231189364
development_3,d_1652,2015-08-07,CA_4,HOUSEHOLD_2,CA,111.0,137.16971745102677,-26.16971745102677
development_3,d_1652,2015-08-07,TX_1,FOODS_1,TX,193.0,298.87478351345885,-105.87478351345885
development_3,d_1652,2015-08-07,TX_1,FOODS_2,TX,357.0,412.3566940775706,-55.35669407757058
development_3,d_1652,2015-08-07,TX_1,FOODS_3,TX,1525.0,1697.1539545952342,-172.15395459523415
development_3,d_1652,2015-08-07,TX_1,HOBBIES_1,TX,258.0,263.42257255569746,-5.422572555697457
development_3,d_1652,2015-08-07,TX_1,HOBBIES_2,TX,40.0,30.463783866281894,9.536216133718106
development_3,d_1652,2015-08-07,TX_1,HOUSEHOLD_1,TX,846.0,793.3293440314601,52.670655968539904
development_3,d_1652,2015-08-07,TX_1,HOUSEHOLD_2,TX,166.0,184.11934943419197,-18.119349434191975
development_3,d_1652,2015-08-07,TX_2,FOODS_1,TX,311.0,279.56093567372267,31.439064326277332
development_3,d_1652,2015-08-07,TX_2,FOODS_2,TX,386.0,452.1044667060033,-66.10446670600328
development_3,d_1652,2015-08-07,TX_2,FOODS_3,TX,2246.0,2106.89462731953,139.10537268046983
development_3,d_1652,2015-08-07,TX_2,HOBBIES_1,TX,281.0,354.4954839780431,-73.49548397804313
development_3,d_1652,2015-08-07,TX_2,HOBBIES_2,TX,33.0,38.95180464432528,-5.951804644325279
development_3,d_1652,2015-08-07,TX_2,HOUSEHOLD_1,TX,757.0,722.8759276314308,34.12407236856916
development_3,d_1652,2015-08-07,TX_2,HOUSEHOLD_2,TX,213.0,215.28172975970958,-2.2817297597095774
development_3,d_1652,2015-08-07,TX_3,FOODS_1,TX,277.0,266.92822638398513,10.071773616014866
development_3,d_1652,2015-08-07,TX_3,FOODS_2,TX,487.0,504.9629275326978,-17.96292753269779
development_3,d_1652,2015-08-07,TX_3,FOODS_3,TX,1938.0,2025.0444900552636,-87.04449005526362
development_3,d_1652,2015-08-07,TX_3,HOBBIES_1,TX,302.0,334.9487390142064,-32.94873901420641
development_3,d_1652,2015-08-07,TX_3,HOBBIES_2,TX,31.0,33.14311555014315,-2.1431155501431505
development_3,d_1652,2015-08-07,TX_3,HOUSEHOLD_1,TX,764.0,840.4954569298673,-76.49545692986726
development_3,d_1652,2015-08-07,TX_3,HOUSEHOLD_2,TX,145.0,162.66391613558068,-17.663916135580678
development_3,d_1652,2015-08-07,WI_1,FOODS_1,WI,373.0,366.0058837451164,6.994116254883579
development_3,d_1652,2015-08-07,WI_1,FOODS_2,WI,389.0,447.94735764559135,-58.94735764559135
development_3,d_1652,2015-08-07,WI_1,FOODS_3,WI,1439.0,1662.4433850041025,-223.44338500410254
development_3,d_1652,2015-08-07,WI_1,HOBBIES_1,WI,323.0,400.1254578206827,-77.1254578206827
development_3,d_1652,2015-08-07,WI_1,HOBBIES_2,WI,31.0,31.912445081318133,-0.9124450813181326
development_3,d_1652,2015-08-07,WI_1,HOUSEHOLD_1,WI,651.0,615.0371042469644,35.96289575303558
development_3,d_1652,2015-08-07,WI_1,HOUSEHOLD_2,WI,174.0,171.41868498361137,2.581315016388629
development_3,d_1652,2015-08-07,WI_2,FOODS_1,WI,355.0,383.576431410654,-28.57643141065398
development_3,d_1652,2015-08-07,WI_2,FOODS_2,WI,646.0,717.3995164236937,-71.39951642369374
development_3,d_1652,2015-08-07,WI_2,FOODS_3,WI,1654.0,1782.768053501343,-128.76805350134305
development_3,d_1652,2015-08-07,WI_2,HOBBIES_1,WI,226.0,229.31586692538704,-3.3158669253870414
development_3,d_1652,2015-08-07,WI_2,HOBBIES_2,WI,29.0,29.081801397793384,-0.08180139779338447
development_3,d_1652,2015-08-07,WI_2,HOUSEHOLD_1,WI,942.0,899.9782784063003,42.02172159369968
development_3,d_1652,2015-08-07,WI_2,HOUSEHOLD_2,WI,106.0,120.61476905911528,-14.614769059115275
development_3,d_1652,2015-08-07,WI_3,FOODS_1,WI,255.0,297.3783873689937,-42.378387368993685
development_3,d_1652,2015-08-07,WI_3,FOODS_2,WI,377.0,372.12324344653274,4.87675655346726
development_3,d_1652,2015-08-07,WI_3,FOODS_3,WI,1686.0,1714.1297607934641,-28.12976079346413
development_3,d_1652,2015-08-07,WI_3,HOBBIES_1,WI,190.0,247.07945511611715,-57.079455116117146
development_3,d_1652,2015-08-07,WI_3,HOBBIES_2,WI,16.0,27.71013810574423,-11.710138105744232
development_3,d_1652,2015-08-07,WI_3,HOUSEHOLD_1,WI,674.0,662.8686612064032,11.131338793596797
development_3,d_1652,2015-08-07,WI_3,HOUSEHOLD_2,WI,165.0,136.50272571637294,28.497274283627064
development_3,d_1653,2015-08-08,CA_1,FOODS_1,CA,498.0,505.8967273103868,-7.89672731038678
development_3,d_1653,2015-08-08,CA_1,FOODS_2,CA,683.0,611.6805231965557,71.31947680344433
development_3,d_1653,2015-08-08,CA_1,FOODS_3,CA,2745.0,2771.2068101991417,-26.206810199141728
development_3,d_1653,2015-08-08,CA_1,HOBBIES_1,CA,588.0,655.8499485356813,-67.84994853568128
development_3,d_1653,2015-08-08,CA_1,HOBBIES_2,CA,71.0,51.94409419901751,19.055905800982487
development_3,d_1653,2015-08-08,CA_1,HOUSEHOLD_1,CA,1121.0,1010.7930690821013,110.20693091789872
development_3,d_1653,2015-08-08,CA_1,HOUSEHOLD_2,CA,314.0,299.4816049988926,14.518395001107422
development_3,d_1653,2015-08-08,CA_2,FOODS_1,CA,429.0,561.051924477295,-132.05192447729496
development_3,d_1653,2015-08-08,CA_2,FOODS_2,CA,541.0,496.40072869125163,44.59927130874837
development_3,d_1653,2015-08-08,CA_2,FOODS_3,CA,2191.0,2180.514566276022,10.485433723978076
development_3,d_1653,2015-08-08,CA_2,HOBBIES_1,CA,547.0,454.6852712568569,92.31472874314312
development_3,d_1653,2015-08-08,CA_2,HOBBIES_2,CA,40.0,42.71787864710091,-2.7178786471009104
development_3,d_1653,2015-08-08,CA_2,HOUSEHOLD_1,CA,1017.0,1033.3324356604362,-16.332435660436204
development_3,d_1653,2015-08-08,CA_2,HOUSEHOLD_2,CA,389.0,389.78788932731294,-0.7878893273129393
development_3,d_1653,2015-08-08,CA_3,FOODS_1,CA,609.0,536.1152690336462,72.8847309663538
development_3,d_1653,2015-08-08,CA_3,FOODS_2,CA,804.0,820.687705561761,-16.68770556176105
development_3,d_1653,2015-08-08,CA_3,FOODS_3,CA,3630.0,3908.0025425098565,-278.00254250985654
development_3,d_1653,2015-08-08,CA_3,HOBBIES_1,CA,717.0,707.5347590506512,9.465240949348754
development_3,d_1653,2015-08-08,CA_3,HOBBIES_2,CA,60.0,54.83156684441409,5.168433155585909
development_3,d_1653,2015-08-08,CA_3,HOUSEHOLD_1,CA,1897.0,1815.207843248188,81.79215675181194
development_3,d_1653,2015-08-08,CA_3,HOUSEHOLD_2,CA,409.0,409.76187905880806,-0.7618790588080628
development_3,d_1653,2015-08-08,CA_4,FOODS_1,CA,247.0,274.2679156399298,-27.26791563992981
development_3,d_1653,2015-08-08,CA_4,FOODS_2,CA,343.0,365.34452043290287,-22.34452043290287
development_3,d_1653,2015-08-08,CA_4,FOODS_3,CA,1136.0,1218.4068068759605,-82.40680687596046
development_3,d_1653,2015-08-08,CA_4,HOBBIES_1,CA,463.0,437.5834621603462,25.416537839653813
development_3,d_1653,2015-08-08,CA_4,HOBBIES_2,CA,15.0,25.10753857185368,-10.10753857185368
development_3,d_1653,2015-08-08,CA_4,HOUSEHOLD_1,CA,438.0,453.44019627973614,-15.440196279736142
development_3,d_1653,2015-08-08,CA_4,HOUSEHOLD_2,CA,114.0,151.0420075192248,-37.042007519224796
development_3,d_1653,2015-08-08,TX_1,FOODS_1,TX,250.0,330.64480086797244,-80.64480086797244
development_3,d_1653,2015-08-08,TX_1,FOODS_2,TX,361.0,436.3547505668355,-75.35475056683549
development_3,d_1653,2015-08-08,TX_1,FOODS_3,TX,1942.0,1809.3496536636535,132.6503463363465
development_3,d_1653,2015-08-08,TX_1,HOBBIES_1,TX,383.0,287.48680216280314,95.51319783719686
development_3,d_1653,2015-08-08,TX_1,HOBBIES_2,TX,52.0,33.88634432025642,18.11365567974358
development_3,d_1653,2015-08-08,TX_1,HOUSEHOLD_1,TX,935.0,920.3990358895943,14.600964110405698
development_3,d_1653,2015-08-08,TX_1,HOUSEHOLD_2,TX,230.0,206.94267772108998,23.05732227891002
development_3,d_1653,2015-08-08,TX_2,FOODS_1,TX,258.0,317.64622497779936,-59.64622497779936
development_3,d_1653,2015-08-08,TX_2,FOODS_2,TX,481.0,468.6584503767345,12.341549623265507
development_3,d_1653,2015-08-08,TX_2,FOODS_3,TX,2494.0,2350.5263426184733,143.47365738152666
development_3,d_1653,2015-08-08,TX_2,HOBBIES_1,TX,323.0,410.5634759849547,-87.56347598495472
development_3,d_1653,2015-08-08,TX_2,HOBBIES_2,TX,60.0,44.00653521194973,15.993464788050268
development_3,d_1653,2015-08-08,TX_2,HOUSEHOLD_1,TX,851.0,883.4117464263987,-32.411746426398736
development_3,d_1653,2015-08-08,TX_2,HOUSEHOLD_2,TX,226.0,243.92850505155593,-17.92850505155593
development_3,d_1653,2015-08-08,TX_3,FOODS_1,TX,255.0,290.155727422357,-35.15572742235702
development_3,d_1653,2015-08-08,TX_3,FOODS_2,TX,487.0,513.2249946789289,-26.22499467892885
development_3,d_1653,2015-08-08,TX_3,FOODS_3,TX,2089.0,2034.7393986079935,54.26060139200649
development_3,d_1653,2015-08-08,TX_3,HOBBIES_1,TX,288.0,364.19818450815075,-76.19818450815075
development_3,d_1653,2015-08-08,TX_3,HOBBIES_2,TX,29.0,35.21302288547234,-6.213022885472341
development_3,d_1653,2015-08-08,TX_3,HOUSEHOLD_1,TX,1067.0,966.029570943164,100.970429056836
development_3,d_1653,2015-08-08,TX_3,HOUSEHOLD_2,TX,193.0,183.08167119039675,9.918328809603253
development_3,d_1653,2015-08-08,WI_1,FOODS_1,WI,342.0,428.5824331810288,-86.58243318102882
development_3,d_1653,2015-08-08,WI_1,FOODS_2,WI,536.0,610.4840507678388,-74.48405076783877
development_3,d_1653,2015-08-08,WI_1,FOODS_3,WI,1571.0,2075.926559634561,-504.9265596345608
development_3,d_1653,2015-08-08,WI_1,HOBBIES_1,WI,507.0,499.5882130953372,7.41178690466279
development_3,d_1653,2015-08-08,WI_1,HOBBIES_2,WI,49.0,38.055550838687836,10.944449161312164
development_3,d_1653,2015-08-08,WI_1,HOUSEHOLD_1,WI,685.0,793.2612308755779,-108.2612308755779
development_3,d_1653,2015-08-08,WI_1,HOUSEHOLD_2,WI,149.0,198.88913561789875,-49.889135617898745
development_3,d_1653,2015-08-08,WI_2,FOODS_1,WI,396.0,446.6992802154162,-50.699280215416195
development_3,d_1653,2015-08-08,WI_2,FOODS_2,WI,981.0,993.3200081001494,-12.32000810014938
development_3,d_1653,2015-08-08,WI_2,FOODS_3,WI,2196.0,2447.8723491591318,-251.87234915913177
development_3,d_1653,2015-08-08,WI_2,HOBBIES_1,WI,212.0,241.5254273115391,-29.52542731153909
development_3,d_1653,2015-08-08,WI_2,HOBBIES_2,WI,20.0,33.43522832821519,-13.435228328215189
development_3,d_1653,2015-08-08,WI_2,HOUSEHOLD_1,WI,993.0,1025.224838050448,-32.22483805044794
development_3,d_1653,2015-08-08,WI_2,HOUSEHOLD_2,WI,119.0,130.31489274861084,-11.314892748610845
development_3,d_1653,2015-08-08,WI_3,FOODS_1,WI,271.0,342.08466724331595,-71.08466724331595
development_3,d_1653,2015-08-08,WI_3,FOODS_2,WI,428.0,510.7306552168049,-82.7306552168049
development_3,d_1653,2015-08-08,WI_3,FOODS_3,WI,2093.0,2316.2876664750493,-223.28766647504926
development_3,d_1653,2015-08-08,WI_3,HOBBIES_1,WI,236.0,265.2605596712933,-29.260559671293322
development_3,d_1653,2015-08-08,WI_3,HOBBIES_2,WI,28.0,31.032288317506975,-3.032288317506975
development_3,d_1653,2015-08-08,WI_3,HOUSEHOLD_1,WI,838.0,805.0864623697496,32.9135376302504
development_3,d_1653,2015-08-08,WI_3,HOUSEHOLD_2,WI,144.0,148.82881848992793,-4.828818489927926
development_3,d_1654,2015-08-09,CA_1,FOODS_1,CA,387.0,476.1577041075621,-89.1577041075621
development_3,d_1654,2015-08-09,CA_1,FOODS_2,CA,737.0,651.7307535716492,85.26924642835081
development_3,d_1654,2015-08-09,CA_1,FOODS_3,CA,2991.0,2878.951980099362,112.04801990063788
development_3,d_1654,2015-08-09,CA_1,HOBBIES_1,CA,684.0,644.6426392740649,39.35736072593511
development_3,d_1654,2015-08-09,CA_1,HOBBIES_2,CA,54.0,51.36612625038098,2.6338737496190205
development_3,d_1654,2015-08-09,CA_1,HOUSEHOLD_1,CA,1115.0,1048.6522658963172,66.3477341036828
development_3,d_1654,2015-08-09,CA_1,HOUSEHOLD_2,CA,284.0,304.3140206627715,-20.314020662771497
development_3,d_1654,2015-08-09,CA_2,FOODS_1,CA,522.0,541.4610056464118,-19.461005646411763
development_3,d_1654,2015-08-09,CA_2,FOODS_2,CA,594.0,518.4579233653594,75.54207663464058
development_3,d_1654,2015-08-09,CA_2,FOODS_3,CA,2166.0,2183.882387316609,-17.882387316608856
development_3,d_1654,2015-08-09,CA_2,HOBBIES_1,CA,504.0,431.20854192572034,72.79145807427966
development_3,d_1654,2015-08-09,CA_2,HOBBIES_2,CA,75.0,41.277991799843115,33.722008200156885
development_3,d_1654,2015-08-09,CA_2,HOUSEHOLD_1,CA,1120.0,1066.0964693958067,53.90353060419329
development_3,d_1654,2015-08-09,CA_2,HOUSEHOLD_2,CA,404.0,396.21715120731125,7.782848792688753
development_3,d_1654,2015-08-09,CA_3,FOODS_1,CA,607.0,537.3961015694496,69.60389843055043
development_3,d_1654,2015-08-09,CA_3,FOODS_2,CA,825.0,866.2097345212034,-41.20973452120336
development_3,d_1654,2015-08-09,CA_3,FOODS_3,CA,4156.0,4238.820966236333,-82.82096623633333
development_3,d_1654,2015-08-09,CA_3,HOBBIES_1,CA,610.0,710.5474948776947,-100.5474948776947
development_3,d_1654,2015-08-09,CA_3,HOBBIES_2,CA,67.0,55.04367606526817,11.956323934731827
development_3,d_1654,2015-08-09,CA_3,HOUSEHOLD_1,CA,2106.0,1925.4818188332931,180.51818116670688
development_3,d_1654,2015-08-09,CA_3,HOUSEHOLD_2,CA,462.0,411.72415053000293,50.27584946999707
development_3,d_1654,2015-08-09,CA_4,FOODS_1,CA,265.0,269.8943206155858,-4.894320615585798
development_3,d_1654,2015-08-09,CA_4,FOODS_2,CA,383.0,391.1357773701583,-8.13577737015828
development_3,d_1654,2015-08-09,CA_4,FOODS_3,CA,1263.0,1243.4772614237802,19.52273857621981
development_3,d_1654,2015-08-09,CA_4,HOBBIES_1,CA,399.0,431.1092359717082,-32.10923597170819
development_3,d_1654,2015-08-09,CA_4,HOBBIES_2,CA,10.0,23.556432990102934,-13.556432990102934
development_3,d_1654,2015-08-09,CA_4,HOUSEHOLD_1,CA,510.0,452.4754654655381,57.52453453446191
development_3,d_1654,2015-08-09,CA_4,HOUSEHOLD_2,CA,142.0,151.86025660599475,-9.86025660599475
development_3,d_1654,2015-08-09,TX_1,FOODS_1,TX,287.0,337.6731341876397,-50.673134187639675
development_3,d_1654,2015-08-09,TX_1,FOODS_2,TX,450.0,527.8613650571805,-77.86136505718048
development_3,d_1654,2015-08-09,TX_1,FOODS_3,TX,2194.0,2016.613923408972,177.3860765910281
development_3,d_1654,2015-08-09,TX_1,HOBBIES_1,TX,255.0,288.75823583064886,-33.75823583064886
development_3,d_1654,2015-08-09,TX_1,HOBBIES_2,TX,28.0,35.673383491349085,-7.673383491349085
development_3,d_1654,2015-08-09,TX_1,HOUSEHOLD_1,TX,983.0,948.2346013228954,34.7653986771046
development_3,d_1654,2015-08-09,TX_1,HOUSEHOLD_2,TX,190.0,211.6964102379183,-21.696410237918286
development_3,d_1654,2015-08-09,TX_2,FOODS_1,TX,218.0,319.8365465231016,-101.83654652310162
development_3,d_1654,2015-08-09,TX_2,FOODS_2,TX,565.0,564.373106284958,0.6268937150420015
development_3,d_1654,2015-08-09,TX_2,FOODS_3,TX,2820.0,2616.9298299626466,203.07017003735336
development_3,d_1654,2015-08-09,TX_2,HOBBIES_1,TX,351.0,407.0013707385143,-56.00137073851431
development_3,d_1654,2015-08-09,TX_2,HOBBIES_2,TX,70.0,44.61921426730441,25.380785732695593
development_3,d_1654,2015-08-09,TX_2,HOUSEHOLD_1,TX,955.0,891.0519686573127,63.94803134268727
development_3,d_1654,2015-08-09,TX_2,HOUSEHOLD_2,TX,254.0,246.727793243389,7.272206756611013
development_3,d_1654,2015-08-09,TX_3,FOODS_1,TX,215.0,292.7748611195095,-77.77486111950952
development_3,d_1654,2015-08-09,TX_3,FOODS_2,TX,594.0,616.8802008790493,-22.880200879049312
development_3,d_1654,2015-08-09,TX_3,FOODS_3,TX,2478.0,2339.415505641672,138.5844943583279
development_3,d_1654,2015-08-09,TX_3,HOBBIES_1,TX,385.0,369.2389128070783,15.761087192921707
development_3,d_1654,2015-08-09,TX_3,HOBBIES_2,TX,48.0,36.4454648639925,11.554535136007502
development_3,d_1654,2015-08-09,TX_3,HOUSEHOLD_1,TX,906.0,976.6352674611666,-70.63526746116656
development_3,d_1654,2015-08-09,TX_3,HOUSEHOLD_2,TX,206.0,185.59904618804612,20.400953811953883
development_3,d_1654,2015-08-09,WI_1,FOODS_1,WI,356.0,398.6575556388362,-42.657555638836186
development_3,d_1654,2015-08-09,WI_1,FOODS_2,WI,628.0,631.5663396971039,-3.566339697103899
development_3,d_1654,2015-08-09,WI_1,FOODS_3,WI,1766.0,2065.428204035016,-299.4282040350158
development_3,d_1654,2015-08-09,WI_1,HOBBIES_1,WI,434.0,445.489907879786,-11.489907879786017
development_3,d_1654,2015-08-09,WI_1,HOBBIES_2,WI,33.0,35.95808289690379,-2.9580828969037896
development_3,d_1654,2015-08-09,WI_1,HOUSEHOLD_1,WI,694.0,755.2034228876576,-61.20342288765755
development_3,d_1654,2015-08-09,WI_1,HOUSEHOLD_2,WI,159.0,190.97609126820527,-31.976091268205266
development_3,d_1654,2015-08-09,WI_2,FOODS_1,WI,450.0,430.2299201695068,19.770079830493216
development_3,d_1654,2015-08-09,WI_2,FOODS_2,WI,1252.0,1025.196362588434,226.8036374115659
development_3,d_1654,2015-08-09,WI_2,FOODS_3,WI,2694.0,2491.00270629712,202.99729370288014
development_3,d_1654,2015-08-09,WI_2,HOBBIES_1,WI,261.0,229.70119833664114,31.29880166335886
development_3,d_1654,2015-08-09,WI_2,HOBBIES_2,WI,38.0,31.098659470741215,6.9013405292587855
development_3,d_1654,2015-08-09,WI_2,HOUSEHOLD_1,WI,896.0,994.8093009787096,-98.80930097870964
development_3,d_1654,2015-08-09,WI_2,HOUSEHOLD_2,WI,135.0,122.66267564577844,12.337324354221565
development_3,d_1654,2015-08-09,WI_3,FOODS_1,WI,249.0,321.79981604363934,-72.79981604363934
development_3,d_1654,2015-08-09,WI_3,FOODS_2,WI,531.0,540.8597132934696,-9.859713293469554
development_3,d_1654,2015-08-09,WI_3,FOODS_3,WI,2322.0,2317.18253343579,4.817466564210008
development_3,d_1654,2015-08-09,WI_3,HOBBIES_1,WI,265.0,243.56470802696796,21.435291973032037
development_3,d_1654,2015-08-09,WI_3,HOBBIES_2,WI,22.0,30.148694027061502,-8.148694027061502
development_3,d_1654,2015-08-09,WI_3,HOUSEHOLD_1,WI,751.0,782.6098135418227,-31.609813541822746
development_3,d_1654,2015-08-09,WI_3,HOUSEHOLD_2,WI,131.0,143.13917634348144,-12.139176343481438
development_3,d_1655,2015-08-10,CA_1,FOODS_1,CA,325.0,393.8113870431025,-68.81138704310251
development_3,d_1655,2015-08-10,CA_1,FOODS_2,CA,564.0,569.5314245604334,-5.531424560433379
development_3,d_1655,2015-08-10,CA_1,FOODS_3,CA,2239.0,2363.3486349106015,-124.3486349106015
development_3,d_1655,2015-08-10,CA_1,HOBBIES_1,CA,448.0,505.4060165578725,-57.406016557872476
development_3,d_1655,2015-08-10,CA_1,HOBBIES_2,CA,51.0,40.8693635943042,10.130636405695803
development_3,d_1655,2015-08-10,CA_1,HOUSEHOLD_1,CA,847.0,788.7963502904279,58.20364970957212
development_3,d_1655,2015-08-10,CA_1,HOUSEHOLD_2,CA,246.0,214.9183872296059,31.081612770394088
development_3,d_1655,2015-08-10,CA_2,FOODS_1,CA,390.0,430.4317386379256,-40.431738637925605
development_3,d_1655,2015-08-10,CA_2,FOODS_2,CA,382.0,396.4010228538658,-14.401022853865811
development_3,d_1655,2015-08-10,CA_2,FOODS_3,CA,1472.0,1749.2311473818634,-277.23114738186337
development_3,d_1655,2015-08-10,CA_2,HOBBIES_1,CA,316.0,329.76821813159916,-13.768218131599156
development_3,d_1655,2015-08-10,CA_2,HOBBIES_2,CA,29.0,46.94005763873944,-17.94005763873944
development_3,d_1655,2015-08-10,CA_2,HOUSEHOLD_1,CA,646.0,662.7678956662409,-16.76789566624086
development_3,d_1655,2015-08-10,CA_2,HOUSEHOLD_2,CA,277.0,284.1548965641225,-7.1548965641225095
development_3,d_1655,2015-08-10,CA_3,FOODS_1,CA,352.0,471.9581491051633,-119.95814910516327
development_3,d_1655,2015-08-10,CA_3,FOODS_2,CA,786.0,837.5289022445238,-51.528902244523806
development_3,d_1655,2015-08-10,CA_3,FOODS_3,CA,3480.0,3587.674779614853,-107.67477961485292
development_3,d_1655,2015-08-10,CA_3,HOBBIES_1,CA,489.0,581.6968548403004,-92.69685484030038
development_3,d_1655,2015-08-10,CA_3,HOBBIES_2,CA,53.0,48.19155983709069,4.8084401629093065
development_3,d_1655,2015-08-10,CA_3,HOUSEHOLD_1,CA,1755.0,1722.3022314095695,32.69776859043054
development_3,d_1655,2015-08-10,CA_3,HOUSEHOLD_2,CA,375.0,330.70072025397445,44.29927974602555
development_3,d_1655,2015-08-10,CA_4,FOODS_1,CA,251.0,249.98012527848678,1.0198747215132187
development_3,d_1655,2015-08-10,CA_4,FOODS_2,CA,383.0,392.76006548455,-9.760065484550012
