block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,detected_at_4
development_4,two_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-10-18,2,316.0,16.514800000000037,345.6167150101281,62.14479902683457,74.87129999999999,-0.24059059788021603,-5.059742074589958,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2015-10-19,1,263.0,412.7426,270.51738916585936,62.14479902683457,74.87129999999999,0.11501962518488829,2.5245953635397593,False,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2015-10-20,2,189.0,338.7426,267.4188275883595,62.14479902683457,74.87129999999999,-1.0258874102032924,1.3836883281515788,False,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2015-10-21,3,215.0,364.7426,267.4188275883595,62.14479902683457,74.87129999999999,-0.607509679369003,1.8020660589858681,False,True,False
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2015-10-19,1,263.0,562.4852,270.51738916585936,62.14479902683457,74.87129999999999,0.11501962518488829,4.934171101894631,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2015-10-20,2,189.0,488.48519999999996,267.4188275883595,62.14479902683457,74.87129999999999,-1.0258874102032924,3.79326406650645,True,True,False
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2015-10-21,3,215.0,514.4852,267.4188275883595,62.14479902683457,74.87129999999999,-0.607509679369003,4.2116417973407385,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2015-10-22,1,207.0,57.25740000000002,268.26505006592475,62.14479902683457,74.87129999999999,-0.7498582365466586,-3.1594339749015297,True,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2015-10-23,2,297.0,147.25740000000002,311.61170068610704,62.14479902683457,74.87129999999999,0.0008618576590119644,-2.408713880695859,False,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2015-10-24,3,362.0,212.25740000000002,361.79664311811854,62.14479902683457,74.87129999999999,0.2392576333311041,-2.170318105023767,False,True,False
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-10-22,1,207.0,0.0,268.26505006592475,62.14479902683457,74.87129999999999,-0.7498582365466586,-4.0807886320350395,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-10-23,2,297.0,0.0,311.61170068610704,62.14479902683457,74.87129999999999,0.0008618576590119644,-4.778299144563448,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2015-10-24,3,362.0,62.51480000000004,361.79664311811854,62.14479902683457,74.87129999999999,0.2392576333311041,-4.579893843378637,True,True,True
development_4,one_day_positive_spike,2,CA_1,FOODS_2,2015-10-25,1,639.0,852.4944,662.9648945800058,54.60486034584416,106.74719999999999,-0.580413325387432,3.3293924803195423,True,True,False
development_4,one_day_positive_spike,4,CA_1,FOODS_2,2015-10-25,1,639.0,1065.9888,662.9648945800058,54.60486034584416,106.74719999999999,-0.580413325387432,7.239198286026517,True,True,True
development_4,one_day_negative_drop,2,CA_1,FOODS_2,2015-10-26,1,535.0,321.5056,519.7598820661957,54.60486034584416,106.74719999999999,0.13756328448762387,-3.7722425212193498,True,True,False
development_4,one_day_negative_drop,4,CA_1,FOODS_2,2015-10-26,1,535.0,108.01120000000003,519.7598820661957,54.60486034584416,106.74719999999999,0.13756328448762387,-7.6820483269263224,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-10-27,1,475.0,688.4944,454.0572440479013,54.60486034584416,106.74719999999999,0.24199790774599975,4.151803713452973,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-10-28,2,342.0,555.4944,452.5104622559659,54.60486034584416,106.74719999999999,-2.1653558951113903,1.744449910595584,False,True,False
development_4,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-10-27,1,475.0,901.9888,454.0572440479013,54.60486034584416,106.74719999999999,0.24199790774599975,8.061609519159946,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-10-28,2,342.0,768.9888,452.5104622559659,54.60486034584416,106.74719999999999,-2.1653558951113903,5.654255716302557,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-10-29,1,359.0,145.50560000000002,455.777927183964,54.60486034584416,106.74719999999999,-1.9138666506553876,-5.8236724563623605,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-10-30,2,489.0,275.5056,492.8107296588738,54.60486034584416,106.74719999999999,-0.2113222812297514,-4.121128086936725,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-10-29,1,359.0,0.0,455.777927183964,54.60486034584416,106.74719999999999,-1.9138666506553876,-8.4883729807924,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-10-30,2,489.0,62.01120000000003,492.8107296588738,54.60486034584416,106.74719999999999,-0.2113222812297514,-8.030933892643697,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-10-31,1,526.0,739.4944,584.8735066870805,54.60486034584416,106.74719999999999,-1.2197082871541747,2.6900975185528,False,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-11-01,2,688.0,901.4944,784.3384624997943,54.60486034584416,106.74719999999999,-1.9058185633352063,2.003987242371768,False,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2015-11-02,3,575.0,788.4944,653.0960902575379,54.60486034584416,106.74719999999999,-1.571738920484424,2.3380668852225504,False,True,False
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-10-31,1,526.0,952.9888,584.8735066870805,54.60486034584416,106.74719999999999,-1.2197082871541747,6.599903324259773,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-11-01,2,688.0,1114.9888,784.3384624997943,54.60486034584416,106.74719999999999,-1.9058185633352063,5.913793048078743,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2015-11-02,3,575.0,1001.9888,653.0960902575379,54.60486034584416,106.74719999999999,-1.571738920484424,6.2478726909295235,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-11-03,1,622.0,408.5056,601.0215197816923,54.60486034584416,106.74719999999999,0.2426521400978945,-3.667153665609079,True,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-11-04,2,525.0,311.5056,572.6170965406551,54.60486034584416,106.74719999999999,-1.0135652794597667,-4.92337108516674,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2015-11-05,3,440.0,226.50560000000002,574.0589420288231,54.60486034584416,106.74719999999999,-2.5966083445034616,-6.506414150210435,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-11-03,1,622.0,195.01120000000003,601.0215197816923,54.60486034584416,106.74719999999999,0.2426521400978945,-7.5769594713160515,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-11-04,2,525.0,98.01120000000003,572.6170965406551,54.60486034584416,106.74719999999999,-1.0135652794597667,-8.833176890873712,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2015-11-05,3,440.0,13.01120000000003,574.0589420288231,54.60486034584416,106.74719999999999,-2.5966083445034616,-10.41621995591741,True,True,True
development_4,one_day_positive_spike,2,CA_1,FOODS_3,2015-10-13,1,1906.0,2770.3558,1724.8064754384272,173.53821622377438,432.17789999999997,1.2386076873797744,6.2193883984447575,True,True,True
development_4,one_day_positive_spike,4,CA_1,FOODS_3,2015-10-13,1,1906.0,3634.7115999999996,1724.8064754384272,173.53821622377438,432.17789999999997,1.2386076873797744,11.20016910950974,True,True,True
development_4,one_day_negative_drop,2,CA_1,FOODS_3,2015-10-14,1,1727.0,862.6442000000001,1718.9436664388918,173.53821622377438,432.17789999999997,0.24091856294387912,-4.739862148121105,True,True,True
development_4,one_day_negative_drop,4,CA_1,FOODS_3,2015-10-14,1,1727.0,0.0,1718.9436664388918,173.53821622377438,432.17789999999997,0.24091856294387912,-9.710779901981361,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-10-15,1,1725.0,2589.3558,1719.955083487008,173.53821622377438,432.17789999999997,0.22356551464336452,5.204346225708348,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-10-16,2,1897.0,2761.3558,2101.9943072141277,173.53821622377438,432.17789999999997,-0.9867686025189202,3.9940121085460634,True,True,False
development_4,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-10-15,1,1725.0,3453.7115999999996,1719.955083487008,173.53821622377438,432.17789999999997,0.22356551464336452,10.185126936773331,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-10-16,2,1897.0,3625.7115999999996,2101.9943072141277,173.53821622377438,432.17789999999997,-0.9867686025189202,8.974792819611046,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-10-17,1,2611.0,1746.6442000000002,2683.9554785943383,173.53821622377438,432.17789999999997,-0.22590548260804252,-5.2066861936730255,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-10-18,2,2979.0,2114.6442,2874.2857395149476,173.53821622377438,432.17789999999997,0.7979020852321659,-4.182878625832817,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-10-17,1,2611.0,882.2884000000001,2683.9554785943383,173.53821622377438,432.17789999999997,-0.22590548260804252,-10.187466904738011,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-10-18,2,2979.0,1250.2884000000001,2874.2857395149476,173.53821622377438,432.17789999999997,0.7979020852321659,-9.163659336897803,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-10-19,1,1829.0,2693.3558,1934.438462522733,173.53821622377438,432.17789999999997,-0.4130860623975027,4.567694648667481,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-10-20,2,1693.0,2557.3558,1705.8027673523472,173.53821622377438,432.17789999999997,0.1207196732275182,5.1015003842925015,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2015-10-21,3,1600.0,2464.3558,1700.5436508492648,173.53821622377438,432.17789999999997,-0.3848801041942879,4.595900606870695,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-10-19,1,1829.0,3557.7115999999996,1934.438462522733,173.53821622377438,432.17789999999997,-0.4130860623975027,9.548475359732464,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-10-20,2,1693.0,3421.7115999999996,1705.8027673523472,173.53821622377438,432.17789999999997,0.1207196732275182,10.082281095357486,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2015-10-21,3,1600.0,3328.7115999999996,1700.5436508492648,173.53821622377438,432.17789999999997,-0.3848801041942879,9.576681317935678,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-10-22,1,1443.0,578.6442000000001,1699.6503253370151,173.53821622377438,432.17789999999997,-1.2844322482963892,-6.265212959361373,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-10-23,2,1845.0,980.6442000000001,2094.1810142217923,173.53821622377438,432.17789999999997,-1.2413909443245235,-6.2221716553895074,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2015-10-24,3,2379.0,1514.6442000000002,2587.8566247927647,173.53821622377438,432.17789999999997,-1.0090248966233644,-5.989805607688348,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-10-22,1,1443.0,0.0,1699.6503253370151,173.53821622377438,432.17789999999997,-1.2844322482963892,-9.599603577125064,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-10-23,2,1845.0,116.28840000000014,2094.1810142217923,173.53821622377438,432.17789999999997,-1.2413909443245235,-11.202952366454491,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2015-10-24,3,2379.0,650.2884000000001,2587.8566247927647,173.53821622377438,432.17789999999997,-1.0090248966233644,-10.970586318753332,True,True,True
development_4,one_day_positive_spike,2,CA_1,HOBBIES_1,2015-10-25,1,633.0,807.9467999999999,568.758002579985,64.68263828354812,87.4734,0.7258851967112513,3.430580067583537,True,True,False
development_4,one_day_positive_spike,4,CA_1,HOBBIES_1,2015-10-25,1,633.0,982.8936,568.758002579985,64.68263828354812,87.4734,0.7258851967112513,6.135274938455825,True,True,True
development_4,one_day_negative_drop,2,CA_1,HOBBIES_1,2015-10-26,1,459.0,284.0532,430.6324825283361,64.68263828354812,87.4734,0.17126218039134267,-2.533432690480944,False,True,False
development_4,one_day_negative_drop,4,CA_1,HOBBIES_1,2015-10-26,1,459.0,109.10640000000001,430.6324825283361,64.68263828354812,87.4734,0.17126218039134267,-5.238127561353231,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-10-27,1,450.0,624.9467999999999,403.3736608718867,64.68263828354812,87.4734,0.45354537323837046,3.1582402441106563,True,True,False
development_4,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-10-28,2,404.0,578.9467999999999,400.5014611656934,64.68263828354812,87.4734,-0.2132146946603462,2.4914801762119394,False,True,False
development_4,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-10-27,1,450.0,799.8936,403.3736608718867,64.68263828354812,87.4734,0.45354537323837046,5.862935114982943,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-10-28,2,404.0,753.8936,400.5014611656934,64.68263828354812,87.4734,-0.2132146946603462,5.196175047084227,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-10-29,1,385.0,210.0532,401.3476836432587,64.68263828354812,87.4734,-0.5200392615644627,-3.2247341324367493,True,True,False
development_4,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-10-30,2,524.0,349.0532,465.669131767829,64.68263828354812,87.4734,0.6344985534835667,-2.07019631738872,False,True,False
development_4,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-10-29,1,385.0,35.10640000000001,401.3476836432587,64.68263828354812,87.4734,-0.5200392615644627,-5.929429003309036,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-10-30,2,524.0,174.1064,465.669131767829,64.68263828354812,87.4734,0.6344985534835667,-4.774891188261007,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-10-31,1,661.0,835.9467999999999,543.9278010994091,64.68263828354812,87.4734,1.5426453487784126,4.247340219650699,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-11-01,2,572.0,746.9467999999999,611.3003889869187,64.68263828354812,87.4734,-0.8748903615310828,1.829804509341203,False,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2015-11-02,3,565.0,739.9467999999999,493.7194043199268,64.68263828354812,87.4734,0.8347026235639292,3.5393974944362148,True,True,False
development_4,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-10-31,1,661.0,1010.8936,543.9278010994091,64.68263828354812,87.4734,1.5426453487784126,6.952035090522986,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-11-01,2,572.0,921.8936,611.3003889869187,64.68263828354812,87.4734,-0.8748903615310828,4.53449938021349,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2015-11-02,3,565.0,914.8936,493.7194043199268,64.68263828354812,87.4734,0.8347026235639292,6.244092365308503,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-11-03,1,444.0,269.0532,471.92371795151024,64.68263828354812,87.4734,-0.699005899528516,-3.4037007704008024,True,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-11-04,2,514.0,339.0532,423.15111695137034,64.68263828354812,87.4734,1.137230286130433,-1.5674645847418536,False,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2015-11-05,3,504.0,329.0532,422.7712630370317,64.68263828354812,87.4734,0.9885018739792512,-1.7161929968930354,False,True,False
development_4,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-11-03,1,444.0,94.10640000000001,471.92371795151024,64.68263828354812,87.4734,-0.699005899528516,-6.1083956412730895,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-11-04,2,514.0,164.1064,423.15111695137034,64.68263828354812,87.4734,1.137230286130433,-4.2721594556141405,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2015-11-05,3,504.0,154.1064,422.7712630370317,64.68263828354812,87.4734,0.9885018739792512,-4.420887867765322,True,True,True
development_4,one_day_positive_spike,2,CA_1,HOBBIES_2,2015-10-13,1,33.0,56.721599999999995,37.47042790344538,10.25475666079229,11.8608,0.16329946304942947,2.4765284147120665,False,True,False
development_4,one_day_positive_spike,4,CA_1,HOBBIES_2,2015-10-13,1,33.0,80.44319999999999,37.47042790344538,10.25475666079229,11.8608,0.16329946304942947,4.789757366374704,True,True,True
development_4,one_day_negative_drop,2,CA_1,HOBBIES_2,2015-10-14,1,53.0,29.2784,37.47042790344538,10.25475666079229,11.8608,2.113613903612155,-0.19961504805048236,False,True,False
development_4,one_day_negative_drop,4,CA_1,HOBBIES_2,2015-10-14,1,53.0,5.556800000000003,37.47042790344538,10.25475666079229,11.8608,2.113613903612155,-2.5128439997131196,False,True,False
development_4,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-10-15,1,47.0,70.7216,37.891314538212896,10.25475666079229,11.8608,1.4874765073619909,3.800705459024628,True,True,False
development_4,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-10-16,2,94.0,117.7216,41.314317114289594,10.25475666079229,11.8608,5.736918874974107,8.050147826636744,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-10-15,1,47.0,94.44319999999999,37.891314538212896,10.25475666079229,11.8608,1.4874765073619909,6.113934410687265,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-10-16,2,94.0,141.4432,41.314317114289594,10.25475666079229,11.8608,5.736918874974107,10.363376778299381,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-10-17,1,48.0,24.2784,49.618597843966285,10.25475666079229,11.8608,0.4413977304010766,-1.8718312212615609,False,True,False
development_4,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-10-18,2,83.0,59.278400000000005,49.39533090977427,10.25475666079229,11.8608,3.8762200376785887,1.5629910860159517,False,False,False
development_4,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-10-17,1,48.0,0.5568000000000026,49.618597843966285,10.25475666079229,11.8608,0.4413977304010766,-4.1850601729241985,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-10-18,2,83.0,35.5568,49.39533090977427,10.25475666079229,11.8608,3.8762200376785887,-0.750237865646686,False,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-10-19,1,65.0,88.7216,38.05160720807166,10.25475666079229,11.8608,3.227128448431349,5.540357400093986,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-10-20,2,79.0,102.7216,37.804632917553974,10.25475666079229,11.8608,4.616432433087476,6.929661384750113,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2015-10-21,3,83.0,106.7216,37.804632917553974,10.25475666079229,11.8608,5.0064953212000205,7.319724272862658,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-10-19,1,65.0,112.44319999999999,38.05160720807166,10.25475666079229,11.8608,3.227128448431349,7.853586351756623,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-10-20,2,79.0,126.44319999999999,37.804632917553974,10.25475666079229,11.8608,4.616432433087476,9.24289033641275,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2015-10-21,3,83.0,130.4432,37.804632917553974,10.25475666079229,11.8608,5.0064953212000205,9.632953224525295,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-10-22,1,112.0,88.2784,38.110848100482045,10.25475666079229,11.8608,7.804590465356764,5.491361513694127,True,False,True
development_4,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-10-23,2,38.0,14.278400000000001,41.53385067655874,10.25475666079229,11.8608,0.25463046756438984,-2.0585984840982476,False,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2015-10-24,3,71.0,47.278400000000005,47.88508904066586,10.25475666079229,11.8608,2.8533036996441825,0.5400747479815453,False,False,False
development_4,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-10-22,1,112.0,64.55680000000001,38.110848100482045,10.25475666079229,11.8608,7.804590465356764,3.17813256203149,True,False,False
development_4,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-10-23,2,38.0,0.0,41.53385067655874,10.25475666079229,11.8608,0.25463046756438984,-3.4509669695047887,True,True,False
development_4,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2015-10-24,3,71.0,23.556800000000003,47.88508904066586,10.25475666079229,11.8608,2.8533036996441825,-1.7731542036810926,False,True,False
development_4,one_day_positive_spike,2,CA_1,HOUSEHOLD_1,2015-10-25,1,1104.0,1400.52,1028.17816250825,81.2637179012018,148.26,0.849554110893685,4.49841497596635,True,True,True
development_4,one_day_positive_spike,4,CA_1,HOUSEHOLD_1,2015-10-25,1,1104.0,1697.04,1028.17816250825,81.2637179012018,148.26,0.849554110893685,8.147275841039011,True,True,True
development_4,one_day_negative_drop,2,CA_1,HOUSEHOLD_1,2015-10-26,1,793.0,496.48,727.4487258690648,81.2637179012018,148.26,0.7231685156234645,-2.9256923494491978,False,True,False
development_4,one_day_negative_drop,4,CA_1,HOUSEHOLD_1,2015-10-26,1,793.0,199.96000000000004,727.4487258690648,81.2637179012018,148.26,0.7231685156234645,-6.574553214521859,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2015-10-27,1,641.0,937.52,682.0648618609088,81.2637179012018,148.26,-0.5888085726198392,3.060052292452823,True,True,False
development_4,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2015-10-28,2,657.0,953.52,676.2829272787422,81.2637179012018,148.26,-0.32076847865504676,3.3280923864176155,True,True,False
development_4,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2015-10-27,1,641.0,1234.04,682.0648618609088,81.2637179012018,148.26,-0.5888085726198392,6.708913157525486,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2015-10-28,2,657.0,1250.04,676.2829272787422,81.2637179012018,148.26,-0.32076847865504676,6.976953251490278,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2015-10-29,1,601.0,304.48,674.9784150608193,81.2637179012018,148.26,-0.9938300760652753,-4.642690941137937,True,True,True
development_4,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2015-10-30,2,782.0,485.48,820.9157413203852,81.2637179012018,148.26,-0.5623623233461303,-4.211223188418792,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-10-29,1,601.0,7.960000000000036,674.9784150608193,81.2637179012018,148.26,-0.9938300760652753,-8.2915518062106,True,True,True
development_4,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-10-30,2,782.0,188.96000000000004,820.9157413203852,81.2637179012018,148.26,-0.5623623233461303,-7.860084053491455,True,True,True
development_4,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2015-10-31,1,992.0,1288.52,976.796184585623,81.2637179012018,148.26,0.103612088513284,3.7524729535859462,True,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2015-11-01,2,1081.0,1377.52,1109.480237237023,81.2637179012018,148.26,-0.43394703109910965,3.2149138339735526,True,True,False
development_4,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2015-11-02,3,853.0,1149.52,831.0141550143211,81.2637179012018,148.26,0.18706913116972892,3.835929996242391,True,True,False
development_4,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2015-10-31,1,992.0,1585.04,976.796184585623,81.2637179012018,148.26,0.103612088513284,7.401333818658608,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2015-11-01,2,1081.0,1674.04,1109.480237237023,81.2637179012018,148.26,-0.43394703109910965,6.863774699046214,True,True,True
development_4,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2015-11-02,3,853.0,1446.04,831.0141550143211,81.2637179012018,148.26,0.18706913116972892,7.484790861315054,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2015-11-03,1,823.0,526.48,784.9103895148343,81.2637179012018,148.26,0.3852358643121301,-3.263625000760532,True,True,False
development_4,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2015-11-04,2,619.0,322.48,684.0388794484012,81.2637179012018,148.26,-0.8838235953959246,-4.5326844604685865,True,True,True
development_4,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2015-11-05,3,668.0,371.48,685.5052391549142,81.2637179012018,148.26,-0.29889293358105296,-3.9477537986537152,True,True,False
development_4,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-11-03,1,823.0,229.96000000000004,784.9103895148343,81.2637179012018,148.26,0.3852358643121301,-6.912485865833194,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-11-04,2,619.0,25.960000000000036,684.0388794484012,81.2637179012018,148.26,-0.8838235953959246,-8.181545325541249,True,True,True
development_4,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-11-05,3,668.0,74.96000000000004,685.5052391549142,81.2637179012018,148.26,-0.29889293358105296,-7.596614663726377,True,True,True
development_4,one_day_positive_spike,2,CA_1,HOUSEHOLD_2,2015-10-13,1,179.0,285.7472,174.61699262737366,24.163544853453068,53.373599999999996,0.48703475077503816,4.904730939285451,True,True,True
development_4,one_day_positive_spike,4,CA_1,HOUSEHOLD_2,2015-10-13,1,179.0,392.4944,174.61699262737366,24.163544853453068,53.373599999999996,0.48703475077503816,9.322427127795862,True,True,True
development_4,one_day_negative_drop,2,CA_1,HOUSEHOLD_2,2015-10-14,1,178.0,71.25280000000001,174.61699262737366,24.163544853453068,53.373599999999996,0.4456500944232986,-3.972046094087113,True,True,False
development_4,one_day_negative_drop,4,CA_1,HOUSEHOLD_2,2015-10-14,1,178.0,0.0,174.61699262737366,24.163544853453068,53.373599999999996,0.4456500944232986,-6.920818736186341,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-10-15,1,185.0,291.7472,175.95340460955046,24.163544853453068,53.373599999999996,0.6800357382587415,5.097731926769154,True,True,True
development_4,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-10-16,2,204.0,310.7472,213.92423754871248,24.163544853453068,53.373599999999996,-0.10506566363473986,4.312630524875673,True,True,True
development_4,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-10-15,1,185.0,398.4944,175.95340460955046,24.163544853453068,53.373599999999996,0.6800357382587415,9.515428115279565,True,True,True
